# Time-averaged data for fix fb
# TimeStep Number-of-rows
# Row c_pB[1] c_pB[2] c_pB[3] c_pB[4] c_pB[5] c_pB[6] c_pB[7] c_pB[8]
0 360
208 20.75 0.8 0.651419 0.870438 0.65535 -0.950372 -0.76299 -0.866739
209 20.85 0.7375 0.638586 0.516441 0.564084 -1.30825 -1.13159 -0.768682
210 20.95 0.7125 0.664747 0.687658 0.743462 -0.752084 -0.691999 -0.560322
211 21.05 0.775 0.647647 0.646489 0.732836 -0.777128 -0.637218 -0.620411
212 21.15 0.8125 0.91261 0.617525 0.563573 -0.839341 -0.945236 -0.633117
213 21.25 0.625 0.568612 0.421352 0.447894 -0.40651 -0.726005 -0.464337
214 21.35 0.85 0.591349 0.837137 0.78333 0.381084 0.373312 -0.406533
215 21.45 0.75 0.778675 0.527965 0.699814 -0.119886 -0.0434996 -0.440085
216 21.55 0.8625 0.836219 0.770795 0.727352 -0.331736 -0.0595618 -0.50242
217 21.65 0.6875 0.606504 0.55887 0.452095 -0.893376 -1.24504 -0.634257
218 21.75 0.8375 0.799405 0.572858 0.703075 -0.338495 -1.17476 -0.701382
219 21.85 0.65 0.489176 0.530666 0.322399 -0.202529 -0.738232 -0.729577
220 21.95 0.7625 0.654134 0.617324 0.701488 -0.882228 -1.27054 -0.800802
221 22.05 0.7125 0.467172 0.518938 0.715752 -1.15527 -0.75341 -0.879238
222 22.15 0.7375 0.628414 0.599253 0.859218 -0.529961 -0.15645 -0.883622
223 22.25 0.775 0.591311 0.585001 0.849643 0.164342 -0.308673 -0.945561
224 22.35 0.75 0.848175 0.640021 0.619449 -0.644543 -0.0709627 -0.919478
225 22.45 0.875 0.668734 0.659928 0.901075 -0.521077 -0.221906 -0.901319
226 22.55 0.625 0.527693 0.689064 0.531375 -0.376848 -0.483962 -1.00002
227 22.65 0.8125 0.623538 0.803183 0.802613 -1.04933 -1.49759 -1.10467
228 22.75 0.7875 0.748252 0.802634 0.625842 -1.16342 -1.50254 -1.21062
229 22.85 0.725 0.654656 0.818425 0.534893 -0.774623 -1.17449 -1.13354
230 22.95 0.525 0.37933 0.5587 0.597286 -0.609335 -1.30806 -1.13271
231 23.05 0.775 0.854777 0.619353 0.635879 -0.385153 -1.04129 -1.11354
232 23.15 0.8125 0.597818 0.813327 0.747898 -1.4703 -1.30342 -1.13055
233 23.25 0.7625 0.917869 0.714428 0.399527 -0.536168 -0.261304 -0.998653
234 23.35 0.8125 0.815505 0.543108 0.814599 -0.728221 -1.09516 -1.02884
235 23.45 0.725 0.603397 0.515821 0.698689 -0.161972 -1.15519 -1.08201
236 23.55 0.7 0.510153 0.810266 0.753558 -0.898315 -1.26973 -1.10729
237 23.65 0.65 0.573168 0.547083 0.577963 -1.67709 -1.58073 -1.17287
238 23.75 0.65 0.596827 0.723435 0.502149 -1.77029 -1.83788 -1.15989
239 23.85 0.775 0.405955 0.535778 0.597993 -1.54902 -1.35316 -0.968869
240 23.95 0.625 0.497801 0.495152 0.361294 -1.1589 -0.638758 -0.949724
241 24.05 0.8625 0.94065 0.892503 0.806829 -0.96812 -0.716137 -0.898223
242 24.15 0.8375 0.758019 0.8153 0.913949 -0.599815 -0.677082 -0.910559
243 24.25 0.725 0.746736 0.813801 0.86939 -1.32975 -0.922702 -0.758552
244 24.35 0.825 0.834699 0.844528 0.631358 -0.866344 0.0382428 -0.748021
245 24.45 0.5625 0.353094 0.600732 0.76461 -0.346216 -0.0895142 -0.618636
246 24.55 0.625 0.340376 0.462334 0.561525 -0.837686 -0.992282 -0.586691
247 24.65 0.6875 0.623138 0.446619 0.589873 -0.30866 -0.866732 -0.542272
248 24.75 0.675 0.511189 0.630926 0.529892 -1.62414 -1.15983 -0.667893
249 24.85 0.725 0.651478 0.445102 0.708193 -1.74269 -1.16124 -0.749354
250 24.95 0.7125 0.540425 0.534835 0.662903 -1.13712 -1.64231 -0.720656
251 25.05 0.725 0.521161 0.814309 0.55547 -1.27821 -1.08664 -0.678373
252 25.15 0.7375 0.597911 0.773212 0.768256 -1.3127 -0.96831 -0.657943
253 25.25 0.6125 0.739819 0.449415 0.482702 -1.21627 -1.09107 -0.68662
254 25.35 0.6375 0.537098 0.580097 0.484424 -1.03547 -0.935296 -0.670821
255 25.45 0.5375 0.559182 0.37966 0.414465 -1.24339 -1.0921 -0.644938
256 25.55 0.525 0.336789 0.453114 0.471912 -1.28657 -0.937869 -0.527577
257 25.65 0.55 0.29495 0.48256 0.426846 -1.08021 -0.818409 -0.421103
258 25.75 0.5875 0.391038 0.453675 0.609799 -0.869289 -0.842917 -0.365766
259 25.85 0.475 0.539908 0.301142 0.326059 -0.625664 -0.797826 -0.365379
260 25.95 0.6 0.473487 0.656597 0.523829 -0.81169 -0.878032 -0.353811
261 26.05 0.45 0.413313 0.304399 0.393179 -0.806093 -0.282183 -0.44457
262 26.15 0.5375 0.465714 0.482001 0.318576 -0.559103 -0.390291 -0.373232
263 26.25 0.3625 0.317762 0.289605 0.350748 -0.187834 -0.533618 -0.238599
264 26.35 0.35 0.232752 0.347831 0.411455 -0.113062 -0.687366 -0.204915
265 26.45 0.425 0.52737 0.511927 0.296948 -0.240955 -0.714725 -0.0751487
266 26.55 0.2625 0.119625 0.195975 0.178671 -0.269271 -0.463796 -0.0718685
267 26.65 0.175 0.195458 0.17205 0.0912328 -0.292138 -0.431509 -0.083663
268 26.75 0.15 0.228557 0.217623 0.203491 -0.294305 -0.331285 -0.0531782
269 26.85 0.1125 0.0807047 0.106744 0.102757 -0.316285 -0.227031 -0.0898593
270 26.95 0.2625 0.106439 0.23813 0.403995 -0.274803 -0.124963 -0.049728
271 27.05 0.1875 0.194753 0.0470738 0.239911 -0.239235 -0.148147 -0.041587
272 27.15 0.175 0.124232 0.0963253 0.135568 -0.182941 -0.195913 0.00451379
273 27.25 0.1625 0.247675 0.145897 0.14003 -0.151493 -0.157464 0.0522284
274 27.35 0.1125 0.032073 0.0929416 0.134446 -0.0777589 -0.0832476 0.00825392
275 27.45 0.075 0.0414147 0.0708741 0.125457 -0.086442 -0.0568277 -0.019394
276 27.55 0.0625 0.0527181 0.0305438 0.0273697 -0.0623061 -0.0103754 -0.0154506
277 27.65 0.05 0.0374796 0.0354846 0.0269557 -0.0438619 -0.0205348 -0.00963202
278 27.75 0.0375 0.0489153 0.0239621 0.0214798 -0.0387911 -0.0396025 -0.0114866
279 27.85 0.05 0.0390498 0.0474225 0.00978791 -0.0280818 -0.0298383 -0.000159812
280 27.95 0.075 0.0285944 0.0380835 0.112055 -0.0311348 -0.0321301 0.00407207
281 28.05 0.0625 0.0836575 0.0399658 0.07817 -0.00973462 -0.0273227 -0.0185292
282 28.15 0.025 0.0138723 0.00738477 0.0149015 -0.0439916 -0.0274421 -0.0133027
283 28.25 0.0125 0.024128 0.00308372 0.0125448 -0.00516752 -0.00321358 -0.00861839
284 28.35 0.0125 0.0212356 0.0841604 0.00680759 -0.00419702 -0.00580166 -0.00803285
285 28.45 0 0 0 0 -0.00361929 -0.00593737 -0.0076711
286 28.55 0.0125 0.00234812 0.00296747 0.0222568 -0.00352375 -0.00578739 -0.00738335
287 28.65 0.025 0.0307154 0.042974 0.00897301 -0.0027214 -0.00139568 -0.00504506
288 28.75 0.0125 0.0440462 0.00475445 0.0279154 -0.00289977 -0.00143828 -0.00784934
289 28.85 0 0 0 0 -0.00286273 -0.00143833 -0.00880126
290 28.95 0.025 0.014169 0.0644728 0.0081371 -0.00215219 -0.00159577 -0.00762866
291 29.05 0 0 0 0 -0.001966 -0.00161494 -0.00728234
292 29.15 0.0125 0.0162473 0.000520093 0.00169907 -0.0019531 -0.00161455 -0.00724142
293 29.25 0.0125 0.000427318 0.0034168 0.00581328 -0.00178151 -0.00157752 -0.0070212
294 29.35 0.0125 0.000123433 0.000584632 3.66671e-05 -0.00128309 -0.00138451 -0.00675712
295 29.45 0.0125 0.00267157 0.013507 0.000637033 -0.000890076 -0.00121247 -0.00651465
296 29.55 0.0125 0.027434 0.00506089 0.00199883 -0.00174687 -0.00136596 -0.0065731
297 29.65 0 0 0 0 -0.0021474 -0.00144004 -0.00660541
298 29.75 0.0125 0.0341638 0.000315897 0.0160421 -0.00213958 -0.00143158 -0.00657327
299 29.85 0.025 0.00354939 0.0108069 0.0370412 -0.00580671 -0.0014537 -0.00550966
300 29.95 0 0 0 0 -0.0111726 -0.00137259 -0.0036585
301 30.05 0.05 0.0233968 0.065549 0.0215519 -0.0375648 -0.00658047 -0.00381722
302 30.15 0.0125 0.0123442 0.000160003 0.0220817 -0.00111834 -0.00591154 -0.0046688
303 30.25 0.025 0.0289023 0.0158185 0.0160401 -0.00124293 -0.00725922 -0.00520848
304 30.35 0.0125 0.00637809 0.0176896 0.00153285 -0.00110713 -0.00677065 -0.00469385
305 30.45 0 0 0 0 -0.00114151 -0.00718465 -0.0047373
306 30.55 0.025 0.0688813 0.00853269 0.0801892 -0.000853843 -0.00493692 -0.00453211
307 30.65 0.0125 0.00339136 0.00181076 0.0426625 -0.00075635 -0.00366891 -0.00433431
308 30.75 0.025 0.0361451 0.00344081 0.0083358 -0.000673612 -0.00237666 -0.00406083
309 30.85 0.025 0.00145395 0.0470247 0.0032001 0.0110864 0.000132277 -0.00399719
310 30.95 0.025 0.00409412 0.0603612 0.0271307 -0.000668463 -0.00301819 -0.00454732
311 31.05 0.0375 0.0215513 0.0345273 0.0188088 -0.0310499 -0.0032972 -0.00517964
312 31.15 0.0125 0.0073629 0.00380552 0.00550091 -0.00702971 -0.00271445 -0.00499224
313 31.25 0.025 0.0302769 0.00462831 0.00399267 -0.000722899 -0.00381452 -0.00553834
314 31.35 0.0125 0.00051054 0.0338693 0.000232787 -0.00744974 -0.00886079 -0.0077058
315 31.45 0.05 0.0962667 0.0139648 0.00994014 -0.0254631 -0.0158051 -0.00651652
316 31.55 0.0125 0.034254 0.0197227 0.0239162 -0.00549224 -0.00961101 -0.00601122
317 31.65 0.0375 0.006857 0.0336466 0.00460607 -0.00534552 -0.00922017 -0.00562978
318 31.75 0.0125 2.09712e-06 0.00812297 0.00166103 -0.00519647 -0.00893867 -0.00559524
319 31.85 0.025 0.00390855 0.0189612 0.0209806 -0.00330453 -0.0078043 -0.00577884
320 31.95 0.0125 0.0156965 0.000775286 0.000926283 -0.00257444 -0.0068918 -0.00558064
321 32.05 0.0375 0.0925302 0.00602672 0.0124031 -0.00348101 -0.00270882 -0.00429211
322 32.15 0 0 0 0 -0.00276003 -0.00185125 -0.00390463
323 32.25 0.0125 0.00583048 0.000404537 0.0017769 -0.00276018 -0.00184376 -0.00390289
324 32.35 0.0125 0.0126801 0.0112779 0.000515971 -0.00275457 -0.00165137 -0.00385491
325 32.45 0 0 0 0 -0.00267191 -0.00162871 -0.00382089
326 32.55 0.0375 0.0371316 0.0118853 0.0362549 -0.00265725 -0.00160892 -0.00378852
327 32.65 0.0125 0.00699283 0.00402152 0.00163061 -0.00274464 -0.00165422 -0.00320826
328 32.75 0.0625 0.0488427 0.0573782 0.0231654 -0.0025974 -0.00160677 -0.00257044
329 32.85 0.025 0.00264335 0.0443064 0.0240649 -0.00199007 -0.00209645 -0.00363146
330 32.95 0.0125 0.0295223 0.00169921 8.46346e-05 -0.00201565 -0.00261369 -0.00371725
331 33.05 0.025 0.000214623 0.00513708 0.00953143 -0.00156368 -0.00315647 -0.00374631
332 33.15 0 0 0 0 -0.00123136 -0.00249933 -0.00357182
333 33.25 0.0375 0.0431118 0.0187356 0.050333 -0.00113048 -0.00261046 -0.00384461
334 33.35 0 0 0 0 -0.00357467 -0.00277394 -0.0055602
335 33.45 0 0 0 0 -0.00357467 -0.00277394 -0.0055602
336 33.55 0.025 0.0163247 0.00347376 0.00677926 -0.0045783 -0.00175436 -0.00502628
337 33.65 0 0 0 0 -0.00521283 -0.00101194 -0.00464779
338 33.75 0.025 0.0364284 0.00230382 0.00518255 -0.00519747 -0.00102938 -0.00457762
339 33.85 0.0125 0.000230565 0.00133815 0.00409103 -0.00577116 -0.00305657 -0.00475836
340 33.95 0.0125 0.00307898 0.00914128 0.0179817 -0.00586247 -0.00344006 -0.0050245
341 34.05 0.025 0.0060524 0.0138039 0.0161951 -0.00488713 -0.00288148 -0.00448536
342 34.15 0.0125 0.000100107 4.19505e-06 0.012776 -0.00241458 -0.00149418 -0.00304682
343 34.25 0.0125 0.00405 0.00379901 0.0101915 -0.0127676 -0.00184327 -0.00283323
344 34.35 0.0375 0.0161456 0.00647062 0.00933451 -0.0391293 -0.00581685 -0.00276356
345 34.45 0 0 0 0 -0.00086611 -0.00203832 -0.00235675
346 34.55 0.0125 8.82481e-05 0.0124367 0.00288278 -0.000898504 -0.0021455 -0.00236144
347 34.65 0.05 0.0215703 0.0722404 0.0289408 -0.000655117 -0.0017724 -0.00205766
348 34.75 0.0375 0.0078723 0.0341262 0.132876 -0.000544724 -0.00170387 -0.0021673
349 34.85 0.0125 0.00312514 0.00648441 0.00438877 -0.000275148 -0.00127829 -0.00209941
350 34.95 0.025 0.0410786 0.00847343 0.0130359 -0.000468894 -0.00144796 -0.00462028
351 35.05 0.0375 0.0358924 0.0357267 0.003468 -0.00105126 -0.0015064 -0.00415536
352 35.15 0.0125 0.0013789 0.000443861 0.0420307 0.00560247 0.00012893 0.00275118
353 35.25 0 0 0 0 0.00564024 0.000137565 0.00283144
354 35.35 0.025 0.0278188 0.00702172 0.0120346 0.00602487 -0.000135893 0.00245121
355 35.45 0 0 0 0 0.00659193 -0.000536264 0.00188894
356 35.55 0.0625 0.0195 0.0243869 0.0104376 0.00703142 3.69151e-06 0.00373812
357 35.65 0 0 0 0 0.0110973 0.000567309 0.00537217
358 35.75 0.025 0.0027604 0.0287641 0.00662998 0.00840822 -0.000312751 0.00183744
359 35.85 0 0 0 0 0.00372063 -0.00198954 -0.00436296
360 35.95 0.0625 0.0213677 0.0519736 1.28772e-05 0.00370835 -0.00481362 -0.00454893
4800 360
1 0.05 0.0111111 0.016008 0.00203292 0.00440657 0.00328733 -0.00494428 -0.00307802
2 0.15 0.0333333 0.0175335 0.0149724 0.00862862 0.00231177 -0.00521515 -0.00234006
3 0.25 0.0333333 0.00228294 0.00606172 0.00569176 -0.00229578 -0.00801532 -0.00414776
4 0.35 0.0333333 0.0171918 0.00373742 0.000495338 -0.00161918 -0.00671434 -0.0022305
5 0.45 0.0222222 0.000696494 0.00191367 0.0117358 -0.00162123 -0.00631347 -0.00220747
6 0.55 0.0111111 0.0281282 0.00100233 0.105563 -0.00155084 -0.00652069 -0.00227524
7 0.65 0.0222222 0.00975137 0.0312202 0.0123084 -0.00273597 -0.00878135 -0.00278287
8 0.75 0.0222222 0.0128753 0.00978302 0.00673426 -0.00218321 -0.0097928 -0.00298121
9 0.85 0 0 0 0 -0.00216901 -0.0100638 -0.00324565
10 0.95 0.0222222 0.0222311 0.0154347 0.00677695 -0.00586707 -0.00683721 -0.00291357
11 1.05 0.0111111 0.000856421 0.00099888 1.79002e-06 -0.00643798 -0.00334638 -0.00246298
12 1.15 0 0 0 0 -0.0001886 -0.00242701 -0.0022121
13 1.25 0.0333333 0.0150762 0.0127862 0.0105991 -0.000170051 -0.00239758 -0.00215873
14 1.35 0.0111111 0.000106274 0.00674098 0.000911592 -0.000133206 -0.0023184 -0.00201793
15 1.45 0.0222222 0.000878855 0.0157751 0.00573229 -0.000161117 -0.00232335 -0.00199244
16 1.55 0.0222222 0.0209844 0.0115672 0.00932855 -0.000314675 -0.00323937 -0.00169957
17 1.65 0.0111111 0.00250997 0.0143664 3.54579e-05 -0.000371216 -0.000426332 -0.000240395
18 1.75 0.0111111 0.0218369 0.00121755 0.0016064 -0.00251816 -0.000689749 -0.00313433
19 1.85 0 0 0 0 -0.0025421 -0.000689959 -0.00332937
20 1.95 0.0111111 0.000116406 0.00763953 0.000371706 -0.00253368 -0.000652847 -0.00330194
21 2.05 0.0111111 4.37069e-05 0.00787706 0.000244801 -0.00246816 -0.00038412 -0.00323952
22 2.15 0 0 0 0 -0.00246761 -0.000381842 -0.0032391
23 2.25 0.0111111 0.0222143 0.00236664 0.0530445 -0.00245642 -0.000379093 -0.00323903
24 2.35 0 0 0 0 -0.00243469 -0.000373755 -0.00323891
25 2.45 0.0222222 0.00556053 0.0205289 0.0110242 -0.00137743 -0.000385302 -0.00272263
26 2.55 0 0 0 0 -0.000850547 -0.000730937 -0.00257756
27 2.65 0.0222222 1.13171e-05 0.00809899 0.0170324 -0.000902546 -0.000730481 -0.0025747
28 2.75 0.0111111 0.00253962 0.00208191 0.0183058 -0.00106642 -0.000737587 -0.00256747
29 2.85 0.0333333 0.0118979 0.0162573 0.0383242 -0.000635829 -0.000807776 -0.0010389
30 2.95 0 0 0 0 -0.000497037 -0.000791007 -0.000176933
31 3.05 0.0222222 0.0057667 0.00833168 0.00843871 -0.00218448 -0.000439791 -0.000891317
32 3.15 0 0 0 0 -0.00323906 -0.000225162 -0.00133955
33 3.25 0 0 0 0 -0.00323906 -0.000225162 -0.00133955
34 3.35 0 0 0 0 -0.00323906 -0.000225162 -0.00133955
35 3.45 0 0 0 0 -0.00323906 -0.000225162 -0.00133955
36 3.55 0.0111111 0.00881635 0.00898696 0.00767421 -0.00323953 -0.00022488 -0.00133984
37 3.65 0 0 0 0 -0.00324076 -0.000224137 -0.00134063
38 3.75 0.0111111 0.00416338 0.00181189 0.00462068 -0.000863385 -9.14582e-05 -0.00040508
39 3.85 0 0 0 0 -1.5014e-05 -4.41116e-05 -7.12272e-05
40 3.95 0 0 0 0 -1.5014e-05 -4.41116e-05 -7.12272e-05
41 4.05 0 0 0 0 -1.5014e-05 -4.41116e-05 -7.12272e-05
42 4.15 0 0 0 0 -1.5014e-05 -4.41116e-05 -7.12272e-05
43 4.25 0.0111111 0.00999458 0.00869361 0.0260563 -5.69607e-05 -4.4809e-05 -0.000114275
44 4.35 0 0 0 0 -6.96036e-05 -4.50192e-05 -0.000127249
45 4.45 0 0 0 0 -6.96036e-05 -4.50192e-05 -0.000127249
46 4.55 0 0 0 0 -6.96036e-05 -4.50192e-05 -0.000127249
47 4.65 0 0 0 0 -6.96036e-05 -4.50192e-05 -0.000127249
48 4.75 0.0111111 7.71467e-05 0.0133009 0.00577817 0.00572886 0.0172775 0.0125664
49 4.85 0 0 0 0 0.00969871 0.0291371 0.0212569
50 4.95 0 0 0 0 0.00969871 0.0291371 0.0212569
51 5.05 0.0111111 4.33122e-08 3.73801e-07 0.0105382 0.00964945 0.02904 0.0212195
52 5.15 0.0111111 2.11005e-05 0.00715404 0.0095017 0.00951715 0.0289932 0.0212
53 5.25 0.0222222 0.00443427 0.016961 0.00701896 0.00947579 0.0289186 0.021165
54 5.35 0.0111111 0.000869084 0.0236481 0.0126326 0.00218922 0.00721254 0.00532253
55 5.45 0.0111111 0.00135696 0.00511589 0.000810726 -0.000404201 -0.000586087 -0.000396911
56 5.55 0.0222222 0.0128873 0.0154879 0.00970395 -0.000420278 -0.000871492 -0.000630589
57 5.65 0 0 0 0 -0.000426643 -0.000882441 -0.000665489
58 5.75 0 0 0 0 -0.000426643 -0.000882441 -0.000665489
59 5.85 0.0111111 0.0204286 0.0215315 0.0335616 -0.000436932 -0.000884818 -0.000671206
60 5.95 0.0222222 0.0212652 0.00635879 0.0416473 -0.000545164 -0.00081155 -0.000982141
61 6.05 0 0 0 0 -0.000503559 -0.000764161 -0.00102824
62 6.15 0 0 0 0 -0.000503559 -0.000764161 -0.00102824
63 6.25 0.0222222 0.00814095 0.00257357 0.114736 -0.000547636 -0.000836034 -0.00146057
64 6.35 0.0111111 0.00587308 0.000648004 0.000319715 -0.000701266 -0.000988622 -0.00421775
65 6.45 0 0 0 0 -0.000714679 -0.00101313 -0.00437411
66 6.55 0.0111111 0.0116208 0.000499708 0.00124183 0.00156979 0.00348881 -0.00259093
67 6.65 0 0 0 0 0.0117756 0.0236011 0.00537539
68 6.75 0.0111111 0.00680309 0.00520372 0.0132043 0.0118038 0.0232781 0.00446351
69 6.85 0.0111111 0.00295089 8.03018e-05 0.00155653 0.011747 0.0230898 0.00398031
70 6.95 0 0 0 0 0.0117425 0.0230857 0.00397216
71 7.05 0.0222222 0.000422464 0.00808323 0.0252139 0.00727217 0.0177817 -0.00111292
72 7.15 0.0222222 0.00108381 0.0174907 0.00870656 -0.0020579 0.00626377 -0.00852586
73 7.25 0.0111111 0.00713725 0.00692034 5.15809e-05 -0.00254653 0.00594415 -0.00941118
74 7.35 0.0111111 0.000897478 0.022467 0.0161165 -0.00735743 0.00479249 -0.0127218
75 7.45 0.0222222 0.00372454 0.0108467 0.0213745 -0.00784717 0.00266597 -0.0140651
76 7.55 0.0222222 0.0190287 0.0128683 0.00849656 -0.00958356 0.00198892 -0.016918
77 7.65 0.0333333 0.0123049 0.0329205 0.0904752 -0.0413292 -0.0141941 -0.0230036
78 7.75 0.0888889 0.0646306 0.0784623 0.0505278 -0.0290802 -0.0372549 -0.0424255
79 7.85 0.0444444 0.0378561 0.0167482 0.0305161 -0.073244 -0.0482011 -0.0554261
80 7.95 0.0666667 0.101035 0.0255476 0.0485764 -0.04497 -0.0365616 -0.0471389
81 8.05 0.0777778 0.0518277 0.0381574 0.0495026 -0.0446926 -0.0656147 -0.061365
82 8.15 0.122222 0.0940639 0.0803384 0.091496 -0.0812228 -0.0729486 -0.0731063
83 8.25 0.0333333 0.052771 0.0125328 0.0265535 -0.107477 -0.0878277 -0.0782887
84 8.35 0.0555556 0.0611666 0.0425847 0.0426413 -0.113255 -0.0909297 -0.0846674
85 8.45 0.133333 0.14194 0.0615868 0.0945041 -0.0965122 -0.123744 -0.0969244
86 8.55 0.155556 0.137534 0.114206 0.088516 -0.141242 -0.134105 -0.11562
87 8.65 0.0888889 0.0132529 0.0776496 0.0859514 -0.263525 -0.15534 -0.138959
88 8.75 0.122222 0.0987846 0.0746775 0.121629 -0.0948001 -0.0165267 -0.14978
89 8.85 0.144444 0.0467498 0.156875 0.109033 -0.12708 -0.164485 -0.150027
90 8.95 0.211111 0.174451 0.28499 0.142282 -0.156772 -0.127063 -0.162555
91 9.05 0.222222 0.217338 0.110752 0.160475 -0.149062 -0.0288332 -0.167088
92 9.15 0.255556 0.156159 0.200165 0.245273 -0.00957008 -0.16991 -0.175212
93 9.25 0.277778 0.254699 0.176413 0.143647 -0.364376 -0.344427 -0.224689
94 9.35 0.311111 0.23678 0.156808 0.341814 -0.392145 -0.47823 -0.257655
95 9.45 0.3 0.305792 0.242668 0.284155 -0.507591 -0.52315 -0.257053
96 9.55 0.366667 0.324192 0.399853 0.283457 -0.734834 -0.50073 -0.250317
97 9.65 0.288889 0.327762 0.216664 0.200135 -0.676799 -0.507757 -0.335926
98 9.75 0.288889 0.172414 0.203611 0.213911 -0.41016 -0.616857 -0.375153
99 9.85 0.455556 0.476285 0.345128 0.329039 -0.572122 -0.732586 -0.399076
100 9.95 0.555556 0.594824 0.385303 0.50569 -0.513731 -0.490476 -0.319806
101 10.05 0.555556 0.637582 0.583566 0.603322 -0.515627 -0.473324 -0.339492
102 10.15 0.455556 0.39337 0.459062 0.388421 -0.645147 -1.08523 -0.408576
103 10.25 0.477778 0.422584 0.366262 0.577022 -0.77054 -0.975747 -0.47167
104 10.35 0.544444 0.513039 0.399538 0.440564 -1.06421 -0.280822 -0.489654
105 10.45 0.744444 0.794885 0.637192 0.79165 -1.12975 -0.939717 -0.373006
106 10.55 0.633333 0.61127 0.488903 0.547736 -1.03818 -1.11162 -0.472449
107 10.65 0.644444 0.574416 0.416913 0.515253 -1.55624 -1.09477 -0.542821
108 10.75 0.677778 0.564661 0.721622 0.376423 -1.11612 -0.330062 -0.544757
109 10.85 0.6 0.333632 0.48543 0.37229 -0.998523 -0.749904 -0.564401
110 10.95 0.677778 0.563759 0.549769 0.512552 -0.492966 -0.826283 -0.473373
111 11.05 0.622222 0.549098 0.416564 0.492549 -1.16795 -1.33999 -0.519615
112 11.15 0.555556 0.540593 0.53417 0.438652 -1.48157 -1.36985 -0.550878
113 11.25 0.6 0.606435 0.49724 0.410188 -1.21805 -1.57455 -0.517633
114 11.35 0.744444 0.763317 0.629863 0.612194 -1.14915 -1.61881 -0.698494
115 11.45 0.755556 0.530034 0.503325 0.587118 -1.20844 -1.08598 -0.705707
116 11.55 0.744444 0.630188 0.507458 0.804463 -0.623737 -0.719974 -0.800625
117 11.65 0.755556 0.633745 0.60114 0.615226 -0.704137 -0.296282 -0.781573
118 11.75 0.788889 0.784972 0.70634 0.59438 -0.267226 -0.652998 -0.712226
119 11.85 0.722222 0.723033 0.739527 0.564065 -0.178387 -1.03365 -0.731421
120 11.95 0.588889 0.437304 0.579968 0.459114 -0.706201 -0.888705 -0.791326
121 12.05 0.722222 0.493312 0.525862 0.624988 -0.887757 -1.54357 -0.812506
122 12.15 0.711111 0.638275 0.770429 0.549778 -0.954055 -1.33372 -0.834324
123 12.25 0.677778 0.632975 0.56126 0.555115 -0.93056 -1.44601 -0.876313
124 12.35 0.688889 0.41634 0.504644 0.644909 -0.307797 0.14207 -0.846607
125 12.45 0.8 0.362783 0.669513 0.623062 -0.929206 -0.844212 -1.0505
126 12.55 0.755556 0.497763 0.648388 0.404431 -0.694626 -1.51012 -1.09491
127 12.65 0.766667 0.720954 0.683748 0.672312 -1.03664 -0.929352 -0.950564
128 12.75 0.822222 0.602986 0.478507 0.788586 -1.22808 -0.990916 -0.795113
129 12.85 0.777778 0.866513 0.614588 0.66154 -0.761479 -0.718778 -0.626023
130 12.95 0.633333 0.595808 0.445996 0.550119 -1.53881 -1.30044 -0.699318
131 13.05 0.744444 0.789911 0.613976 0.556615 -1.38306 -1.73493 -0.627503
132 13.15 0.677778 0.541519 0.786119 0.549823 -0.302328 -1.5006 -0.526471
133 13.25 0.711111 0.581007 0.635255 0.541928 0.276511 -1.04645 -0.55132
134 13.35 0.833333 0.59577 0.705384 0.526243 -0.693806 -0.403292 -0.538507
135 13.45 0.888889 0.695802 0.753193 1.13964 -1.10064 -0.559946 -0.529926
136 13.55 0.733333 0.49502 0.687269 0.533768 -0.503215 -0.606215 -0.530808
137 13.65 0.833333 0.805423 0.668383 0.497981 -0.94316 -0.748975 -0.661071
138 13.75 0.666667 0.490045 0.596934 0.379445 -0.33885 -0.508602 -0.75206
139 13.85 0.711111 0.85827 0.770629 0.613725 -0.250499 -1.00291 -0.760092
140 13.95 0.755556 0.727378 0.517646 0.872545 0.402637 -0.602958 -0.569342
141 14.05 0.633333 0.58773 0.695674 0.590713 0.248444 -0.271926 -0.562117
142 14.15 0.811111 0.793697 0.6751 0.530717 -0.268076 -0.81193 -0.493308
143 14.25 0.866667 0.853322 0.868126 0.677838 -0.439439 -0.72022 -0.449253
144 14.35 0.788889 0.67802 0.698429 0.492176 -0.589318 -0.745701 -0.444227
145 14.45 0.777778 0.559782 0.857735 0.626978 -0.478391 -0.141059 -0.471256
146 14.55 0.822222 0.647686 0.609015 0.702159 -0.426244 -0.791598 -0.449827
