# Time-averaged data for fix fS
# TimeStep Number-of-rows
# Row c_pSR[1] c_pSR[2] c_pSR[3] c_pSR[4] c_pSR[5] c_pSR[6] c_pSR[7] c_pSR[8]
0 360
111 11.05 0.645946 0.523619 0.570564 0.498684 -0.852949 -0.635502 -0.464835
112 11.15 0.675676 0.530568 0.560301 0.580412 -0.51558 -0.452754 -0.470934
113 11.25 0.721622 0.641439 0.574999 0.68312 -0.623788 -0.659717 -0.470083
114 11.35 0.7 0.628153 0.612454 0.536822 -0.521984 -0.578358 -0.440329
115 11.45 0.740541 0.65464 0.639816 0.708593 -0.481417 -0.401625 -0.404567
116 11.55 0.745946 0.693072 0.55744 0.592421 -0.533367 -0.610785 -0.449538
117 11.65 0.697297 0.533422 0.619247 0.509512 -0.571599 -0.565251 -0.406651
118 11.75 0.689189 0.711817 0.647386 0.576636 -0.66483 -0.88204 -0.402088
119 11.85 0.778378 0.681798 0.753697 0.657631 -0.786394 -0.754851 -0.451654
120 11.95 0.689189 0.473595 0.62911 0.550523 -0.728543 -0.856058 -0.507232
121 12.05 0.786486 0.648702 0.673018 0.726922 -0.223936 -0.579836 -0.45647
122 12.15 0.662162 0.540185 0.608103 0.548176 -0.151605 -0.434187 -0.375023
123 12.25 0.778378 0.684644 0.652094 0.745243 -0.139463 -0.586269 -0.405939
124 12.35 0.754054 0.63444 0.622521 0.594968 -0.654708 -0.54476 -0.422898
125 12.45 0.8 0.619914 0.636913 0.651536 -0.737956 -0.808576 -0.422776
126 12.55 0.740541 0.568494 0.525252 0.645258 -0.721727 -0.521932 -0.334282
127 12.65 0.735135 0.766753 0.662646 0.633119 -0.43161 -0.709845 -0.380797
128 12.75 0.732432 0.59516 0.528379 0.618345 -1.00566 -0.786575 -0.380284
129 12.85 0.721622 0.685986 0.590568 0.697207 -0.720925 -0.4861 -0.353424
130 12.95 0.735135 0.615254 0.60839 0.558596 -0.588791 -0.55732 -0.383766
131 13.05 0.702703 0.654071 0.516665 0.525998 -0.448755 -0.276343 -0.377109
132 13.15 0.8 0.700205 0.605879 0.672016 -0.545645 -0.275097 -0.378633
133 13.25 0.762162 0.638838 0.595613 0.623285 -0.783767 -0.197842 -0.401193
134 13.35 0.843243 0.825948 0.762676 0.609502 -0.670425 -0.375678 -0.47396
135 13.45 0.727027 0.664076 0.55338 0.690115 -0.549169 -0.698975 -0.584002
136 13.55 0.721622 0.502902 0.599539 0.617764 -0.585192 -0.65697 -0.63743
137 13.65 0.751351 0.525503 0.580674 0.732075 -0.80433 -0.640115 -0.697105
138 13.75 0.751351 0.604085 0.631282 0.674312 -0.807223 -0.794362 -0.744708
139 13.85 0.748649 0.62244 0.68331 0.582613 -0.776712 -0.936242 -0.773301
140 13.95 0.705405 0.501123 0.569672 0.660208 -0.579168 -0.607842 -0.76161
141 14.05 0.797297 0.658414 0.722883 0.649907 -0.927352 -0.505556 -0.732653
142 14.15 0.756757 0.570167 0.692972 0.665535 -0.777741 -0.791339 -0.719211
143 14.25 0.772973 0.679144 0.599486 0.683713 -0.307869 -0.796162 -0.645494
144 14.35 0.732432 0.585748 0.686758 0.685261 -0.241686 -0.87415 -0.565941
145 14.45 0.756757 0.705809 0.689326 0.658771 -0.244478 -0.600281 -0.490344
146 14.55 0.659459 0.473148 0.549529 0.600416 -0.310935 -0.681473 -0.544908
147 14.65 0.824324 0.776432 0.66052 0.715823 -0.684398 -0.816902 -0.616238
148 14.75 0.732432 0.688386 0.627755 0.560346 -0.923448 -0.961459 -0.608039
149 14.85 0.732432 0.615304 0.691198 0.656151 -0.684854 -0.548994 -0.580107
150 14.95 0.837838 0.633691 0.781025 0.551125 -0.630269 -0.576943 -0.580244
151 15.05 0.759459 0.583123 0.723895 0.571837 -0.652644 -0.54602 -0.643561
152 15.15 0.748649 0.692359 0.756134 0.608081 -0.649704 -0.36809 -0.490636
153 15.25 0.764865 0.660256 0.696392 0.528764 -0.462856 -0.385785 -0.418144
154 15.35 0.678378 0.571978 0.677541 0.573635 -0.364803 -0.651014 -0.408425
155 15.45 0.724324 0.644963 0.626833 0.6619 -0.515606 -0.71596 -0.411567
156 15.55 0.813514 0.63703 0.643482 0.727207 -0.118331 -0.657414 -0.400574
157 15.65 0.716216 0.703172 0.634798 0.674638 -0.257511 -0.121841 -0.380718
158 15.75 0.816216 0.708053 0.677445 0.667824 -0.330716 -0.195335 -0.328015
159 15.85 0.786486 0.579726 0.709192 0.745088 -0.632535 -0.757733 -0.309914
160 15.95 0.740541 0.642975 0.705446 0.584366 -0.636448 -0.758007 -0.38127
161 16.05 0.754054 0.68222 0.606235 0.646237 -0.794695 -0.408349 -0.364943
162 16.15 0.732432 0.65676 0.631561 0.682737 -0.539436 -0.346165 -0.335421
163 16.25 0.764865 0.554731 0.686391 0.602669 -0.520716 -0.260301 -0.274233
164 16.35 0.737838 0.494782 0.641405 0.703706 -0.512273 -0.217436 -0.269813
165 16.45 0.740541 0.612849 0.65002 0.634745 -1.15695 -0.579804 -0.303465
166 16.55 0.824324 0.679367 0.71671 0.740891 -0.692924 -0.598219 -0.294241
167 16.65 0.794595 0.76167 0.673142 0.719748 -0.59509 -0.636424 -0.321365
168 16.75 0.783784 0.6296 0.775961 0.643817 -0.658394 -0.540916 -0.42649
169 16.85 0.708108 0.726635 0.563387 0.611431 -0.522087 -0.19017 -0.439316
170 16.95 0.681081 0.538277 0.463946 0.558985 -0.736975 -0.633762 -0.467169
171 17.05 0.724324 0.683763 0.594575 0.62946 -0.795357 -0.673997 -0.518018
172 17.15 0.797297 0.654591 0.682277 0.781931 -0.556926 -0.452731 -0.486396
173 17.25 0.772973 0.755372 0.59721 0.669627 -0.546034 -0.639352 -0.430779
174 17.35 0.813514 0.680498 0.656308 0.598955 -0.448003 -0.380558 -0.472112
175 17.45 0.802703 0.650626 0.65083 0.560794 -0.789818 -0.701171 -0.511543
176 17.55 0.697297 0.553338 0.611219 0.609481 -0.611759 -0.594895 -0.515685
177 17.65 0.737838 0.658507 0.587234 0.506502 -0.444117 -0.564024 -0.504658
178 17.75 0.727027 0.56143 0.613143 0.63385 -0.457025 -0.305862 -0.473944
179 17.85 0.748649 0.588461 0.751495 0.681209 -0.34449 -0.386396 -0.456205
180 17.95 0.767568 0.579053 0.637541 0.632568 -0.818675 -0.300252 -0.47945
181 18.05 0.727027 0.598139 0.663864 0.652683 -0.715705 -0.774098 -0.529744
182 18.15 0.797297 0.784702 0.767309 0.734515 -0.603295 -0.544283 -0.473048
183 18.25 0.718919 0.597675 0.630213 0.605588 -0.609136 -0.775847 -0.489093
184 18.35 0.786486 0.767737 0.633038 0.661771 -0.41741 -0.771419 -0.458463
185 18.45 0.740541 0.607052 0.577583 0.535604 -0.400941 -0.15959 -0.440778
186 18.55 0.745946 0.649401 0.635339 0.70469 -0.473781 0.216186 -0.394217
187 18.65 0.789189 0.565367 0.666322 0.63796 -0.519896 -0.605597 -0.422335
188 18.75 0.743243 0.65628 0.646977 0.541183 -0.761864 -0.921603 -0.507215
189 18.85 0.748649 0.655076 0.67193 0.717636 -0.663771 -0.715294 -0.580404
190 18.95 0.710811 0.529114 0.610747 0.598228 -0.488799 -0.715851 -0.579133
191 19.05 0.864865 0.827652 0.684526 0.708904 -0.557572 -0.150164 -0.602847
192 19.15 0.740541 0.589181 0.621078 0.649157 -0.619746 -0.55677 -0.604563
193 19.25 0.718919 0.586171 0.571488 0.579019 -0.506814 -0.815106 -0.606647
194 19.35 0.713514 0.639272 0.745784 0.528792 -0.258975 -0.641693 -0.52158
195 19.45 0.762162 0.58629 0.642956 0.675638 -0.00231746 -0.103513 -0.48709
196 19.55 0.805405 0.784517 0.719223 0.735289 -0.396996 -0.235986 -0.529473
197 19.65 0.832432 0.777564 0.781127 0.700728 -0.517016 0.181581 -0.530761
198 19.75 0.689189 0.634397 0.536567 0.587103 -0.570913 -0.21386 -0.49906
199 19.85 0.756757 0.711391 0.693013 0.672468 -0.489162 -0.51322 -0.517178
200 19.95 0.808108 0.748399 0.738056 0.861545 -0.72134 -0.472304 -0.548366
201 20.05 0.786486 0.604237 0.543209 0.597489 -0.673795 -0.410179 -0.582587
202 20.15 0.735135 0.639495 0.601124 0.6018 -0.298906 -0.471817 -0.586765
203 20.25 0.748649 0.722035 0.637017 0.706248 -0.284869 -0.214683 -0.483735
204 20.35 0.672973 0.492893 0.59748 0.565412 -0.102027 -0.251727 -0.439218
205 20.45 0.783784 0.571344 0.726627 0.778337 -0.558039 -0.789609 -0.47832
206 20.55 0.781081 0.614923 0.636269 0.704663 -0.110077 -0.37234 -0.465922
207 20.65 0.786486 0.694691 0.609434 0.684955 -0.282479 -0.399845 -0.495735
208 20.75 0.745946 0.669524 0.59487 0.555145 -0.422813 -0.56606 -0.507467
209 20.85 0.775676 0.639764 0.702279 0.675569 -0.483942 -0.354707 -0.502717
210 20.95 0.740541 0.571058 0.551131 0.610358 -0.366499 -0.319042 -0.495933
211 21.05 0.781081 0.618268 0.674589 0.611588 -0.652666 -0.277891 -0.445279
212 21.15 0.797297 0.61845 0.633001 0.702812 -0.649977 -0.385422 -0.370632
213 21.25 0.672973 0.568363 0.573454 0.587032 -0.813844 -0.549972 -0.377914
214 21.35 0.8 0.555291 0.660869 0.766317 -0.782228 -0.8126 -0.495731
215 21.45 0.681081 0.569926 0.574101 0.63119 -0.608919 -0.292967 -0.530082
216 21.55 0.713514 0.593735 0.637936 0.497479 -0.27182 -0.649559 -0.547309
217 21.65 0.802703 0.640117 0.596019 0.717062 -0.604674 -0.130669 -0.534068
218 21.75 0.772973 0.748643 0.636823 0.686684 -0.530091 -0.242146 -0.532454
219 21.85 0.789189 0.682204 0.626308 0.648482 -0.769961 -0.318636 -0.454846
220 21.95 0.797297 0.649879 0.664124 0.664149 -0.78545 -0.548808 -0.457898
221 22.05 0.683784 0.577612 0.590197 0.570545 -1.05831 -0.772299 -0.476318
222 22.15 0.751351 0.664893 0.582822 0.635018 -0.628399 -0.254699 -0.489459
223 22.25 0.705405 0.576442 0.600149 0.643996 -0.191127 -0.303889 -0.416996
224 22.35 0.718919 0.639413 0.61936 0.606276 -0.348645 -0.676489 -0.388093
225 22.45 0.732432 0.677432 0.576905 0.589503 -0.312135 -0.308955 -0.405043
226 22.55 0.781081 0.477864 0.621176 0.579387 -0.476802 -0.32609 -0.447347
227 22.65 0.843243 0.690548 0.865209 0.730931 -0.624083 -0.598853 -0.412022
228 22.75 0.72973 0.50603 0.596233 0.571353 -0.347151 -0.477892 -0.458674
229 22.85 0.708108 0.609505 0.701479 0.572092 -0.180415 -0.544549 -0.437368
230 22.95 0.824324 0.706036 0.679612 0.691034 0.00154414 -0.0168526 -0.427801
231 23.05 0.737838 0.620656 0.539456 0.586108 -0.318621 0.0321342 -0.509742
232 23.15 0.672973 0.635281 0.6191 0.613044 -0.228428 -0.365488 -0.506375
233 23.25 0.762162 0.556755 0.605005 0.581252 -0.71632 -0.628224 -0.507554
234 23.35 0.681081 0.592742 0.613135 0.606846 -0.598393 -0.546512 -0.543153
235 23.45 0.82973 0.767783 0.804439 0.868786 -0.520683 -0.537486 -0.511121
236 23.55 0.794595 0.620688 0.663688 0.721865 -0.460348 -0.358911 -0.530801
237 23.65 0.745946 0.708589 0.680231 0.560705 -0.381755 -0.550124 -0.576582
238 23.75 0.718919 0.679882 0.624459 0.632627 -0.0515636 -0.387197 -0.553271
239 23.85 0.77027 0.642785 0.647505 0.753374 -0.313691 -0.511943 -0.507073
240 23.95 0.702703 0.652562 0.691529 0.673095 -0.450109 -0.507295 -0.446916
241 24.05 0.67027 0.559665 0.559904 0.516265 -0.357357 -0.668668 -0.406079
242 24.15 0.67027 0.532593 0.670312 0.597608 -0.582299 -1.04816 -0.472113
243 24.25 0.775676 0.627626 0.611874 0.631927 -0.268284 -0.622089 -0.416916
244 24.35 0.754054 0.658849 0.641009 0.629233 -0.657273 -0.478935 -0.390699
245 24.45 0.713514 0.582276 0.648769 0.60428 -0.625058 -0.590232 -0.391761
246 24.55 0.686486 0.601501 0.578183 0.54422 -0.830643 -0.780485 -0.449071
247 24.65 0.67027 0.604065 0.523855 0.553477 -0.763498 -0.809239 -0.431501
248 24.75 0.762162 0.686471 0.608514 0.678544 -0.799837 -0.846976 -0.477466
249 24.85 0.681081 0.594418 0.671623 0.630659 -0.601199 -0.691818 -0.495098
250 24.95 0.62973 0.522935 0.487045 0.618571 -0.851836 -0.722158 -0.475622
251 25.05 0.664865 0.603074 0.515503 0.516924 -0.654065 -0.604571 -0.530445
252 25.15 0.689189 0.503822 0.59342 0.566463 -0.646651 -0.839753 -0.611931
253 25.25 0.6 0.617776 0.571331 0.540214 -0.938898 -0.748545 -0.643674
254 25.35 0.675676 0.571161 0.58596 0.642079 -0.880303 -0.888825 -0.645917
255 25.45 0.562162 0.499184 0.450658 0.427349 -0.159082 -0.477253 -0.575875
256 25.55 0.5 0.407844 0.398269 0.39267 -0.461331 -0.535483 -0.514519
257 25.65 0.545946 0.509631 0.418643 0.490483 -0.610493 -0.59495 -0.498596
258 25.75 0.564865 0.475442 0.516575 0.486327 -0.533435 -0.485765 -0.474897
259 25.85 0.464865 0.41275 0.398952 0.430214 -0.64441 -0.562602 -0.4554
260 25.95 0.494595 0.392211 0.416227 0.457758 -0.534828 -0.661033 -0.467159
261 26.05 0.451351 0.335875 0.339824 0.393984 -0.529426 -0.600054 -0.431478
262 26.15 0.402703 0.354876 0.403964 0.347023 -0.55686 -0.447563 -0.347257
263 26.25 0.351351 0.304122 0.329938 0.20117 -0.51558 -0.391766 -0.276855
264 26.35 0.335135 0.373196 0.283719 0.313193 -0.30266 -0.346953 -0.246384
265 26.45 0.294595 0.17387 0.298888 0.252598 -0.320076 -0.26988 -0.250131
266 26.55 0.27027 0.288607 0.247835 0.250736 -0.294796 -0.14023 -0.213913
267 26.65 0.254054 0.201467 0.18943 0.201277 -0.301932 -0.278714 -0.189131
268 26.75 0.218919 0.161142 0.195869 0.225521 -0.248821 -0.301801 -0.156959
269 26.85 0.167568 0.123183 0.141113 0.115948 -0.0733819 -0.202796 -0.126661
270 26.95 0.143243 0.117959 0.106472 0.125508 -0.106439 -0.0733523 -0.0995063
271 27.05 0.121622 0.134878 0.0983641 0.0887933 -0.114339 -0.121766 -0.0931333
272 27.15 0.145946 0.114793 0.132047 0.159398 -0.0262755 -0.108 -0.0920438
273 27.25 0.110811 0.116504 0.106304 0.095625 -0.0533518 -0.0803659 -0.0712149
274 27.35 0.0837838 0.0591016 0.0740799 0.0547971 -0.068022 -0.0663777 -0.0500165
275 27.45 0.0837838 0.0897697 0.0700872 0.0567535 -0.037015 -0.0236517 -0.0396811
276 27.55 0.0594595 0.0311654 0.0607695 0.0477218 -0.0153888 -0.0324099 -0.0391608
277 27.65 0.0432432 0.016698 0.0195277 0.0321737 0.0013422 -0.0225188 -0.041778
278 27.75 0.0432432 0.0259209 0.0324389 0.0500257 -0.0250646 -0.0232954 -0.03428
279 27.85 0.0324324 0.0259911 0.0169867 0.0176728 -0.0166004 -0.00787713 -0.0259032
280 27.95 0.0324324 0.0169597 0.0271989 0.00796658 -0.00968149 0.00649273 -0.022533
281 28.05 0.027027 0.0352734 0.00504659 0.0320662 -0.00591172 -0.000331063 -0.0177722
282 28.15 0.0243243 0.0425285 0.0198764 0.0107942 0.000183286 -0.0107056 -0.0148254
283 28.25 0.0189189 0.0339117 0.0217656 0.0231578 -0.0029746 -0.0109141 -0.0148111
284 28.35 0.0189189 0.0174361 0.0121849 0.0121494 -0.00144106 -0.00690218 -0.0118806
285 28.45 0.0243243 0.00700125 0.0122384 0.0217094 -0.00677394 -0.00969892 -0.00922355
286 28.55 0.0189189 0.0120686 0.0177962 0.00308186 -0.00663364 -0.00839587 -0.00881403
287 28.65 0.027027 0.0156485 0.0173475 0.0291511 0.0169439 -0.00806917 -0.0060112
288 28.75 0.0189189 0.0186992 0.00992283 0.00683431 0.0330142 0.00470248 -0.0027804
289 28.85 0.0189189 0.00614754 0.0148097 0.0206653 0.00833839 0.00140515 -0.00252441
290 28.95 0.0135135 0.00368507 0.00395928 0.006834 0.00149865 -0.00022542 -0.00235313
291 29.05 0.0135135 0.00952997 0.00402063 0.000816807 0.00426033 0.00235855 0.00361293
292 29.15 0.0189189 0.00390182 0.01727 0.0220618 0.0092124 0.0012658 0.00395281
293 29.25 0.0189189 0.00721904 0.00972584 0.0101506 0.00627359 -0.00108872 0.00263192
294 29.35 0.0216216 0.0223792 0.0140511 0.0169468 0.00507717 -0.00151767 0.00205413
295 29.45 0.0135135 0.00450962 0.0250001 0.00138447 0.00573033 -0.000217178 0.0012023
296 29.55 0.0162162 0.0150206 0.0299869 0.0216054 0.00458892 -0.00147418 0.00126748
297 29.65 0.0108108 0.0142089 0.00174131 0.00447104 -0.00307089 -0.00812795 -0.00371083
298 29.75 0.0135135 0.0209044 0.00371199 0.021627 -0.00215172 -0.00479262 -0.00402768
299 29.85 0.00810811 0.0037979 0.0149948 0.0053745 -0.00221405 -0.004457 -0.00416288
300 29.95 0.00810811 0.0100625 0.0152586 0.0175415 -0.00232719 -0.0042531 -0.00419445
301 30.05 0.0162162 0.00399132 0.00995376 0.0165293 -0.00134412 -0.00227379 -0.00352971
302 30.15 0.00540541 0.00332872 0.00110786 0.000962397 -0.00122655 -0.00197505 -0.00353839
303 30.25 0.00540541 0.0105099 0.0229857 0.00423526 -0.00114669 -0.00193879 -0.00367496
304 30.35 0.0216216 0.0166327 0.0182499 0.024388 -0.00362405 -0.00214999 -0.00381664
305 30.45 0.0135135 0.00576162 0.00313182 0.0178695 -0.00557121 -0.00198147 -0.0041229
306 30.55 0.0189189 0.0173616 0.0116998 0.0125142 -0.00507784 -0.00232836 -0.00422604
307 30.65 0.0243243 0.0162284 0.0100736 0.021969 -0.00471158 -0.00233302 -0.00489185
308 30.75 0.0162162 0.017176 0.00696861 0.00784451 -0.00541876 -0.0025715 -0.00490741
309 30.85 0.0108108 0.000578289 0.0166523 0.00120432 -0.00267342 -0.00250365 -0.00390159
310 30.95 0.0216216 0.0164516 0.019798 0.025617 0.00501976 -0.00229828 -0.000808778
311 31.05 0.0162162 0.0373877 0.0206109 0.00966731 0.00511293 -0.00177838 -0.000718581
312 31.15 0.0135135 0.0326567 0.00497059 0.0114849 0.00547572 -0.00125614 -0.000496315
313 31.25 0.00810811 0.00550161 0.00185777 0.00225331 0.00600401 -0.00561789 0.00016119
314 31.35 0.00810811 0.00203771 0.00122875 0.0032152 0.00616846 -0.002664 0.000532788
315 31.45 0.00810811 0.0130732 0.00604559 0.00381917 0.00205056 -2.93053e-05 -0.0014562
316 31.55 0.00810811 0.0008676 0.000595513 0.00942048 8.50228e-05 0.000581092 -0.00249678
317 31.65 0.0135135 0.0084752 0.0104769 0.0176544 -0.00162574 -0.00140139 -0.00264258
318 31.75 0.0108108 0.00685176 0.0120052 0.0018264 -0.00176061 -0.00290795 -0.00217671
319 31.85 0.0108108 0.0186966 0.00651346 0.0186011 -0.00161783 -0.00458598 -0.00200088
320 31.95 0.0135135 0.00491407 0.00249046 0.00789795 -0.0023399 -0.00461082 -0.00176264
321 32.05 0.0297297 0.0264298 0.0141721 0.0267728 -0.0031988 -0.00375175 -0.00182583
322 32.15 0.0216216 0.0150648 0.0252838 0.0302984 -0.00277609 -0.00289351 -0.00133712
323 32.25 0.00540541 0.00415439 0.0085566 0.00115912 -0.000572177 -0.000742658 -0.00103405
324 32.35 0.00810811 0.00167934 0.0295135 0.0209114 -0.00284419 -0.00583985 -0.00127864
325 32.45 0.00540541 0.00143678 0.00111171 0.00754722 -0.000534998 -0.000833507 -0.00104783
326 32.55 0.0162162 0.0080191 0.0302061 0.0046121 -0.00107262 -0.000859674 -0.00120212
327 32.65 0.0216216 0.0060986 0.0117583 0.0293622 -0.00420145 -0.00214694 -0.0020597
328 32.75 0.00810811 0.0100353 0.00133301 0.0012377 -0.00375157 -0.0019622 0.000528504
329 32.85 0.00810811 0.0034928 0.00185263 0.00320096 -0.00483675 -0.00284712 0.00112554
330 32.95 0.0243243 0.0291881 0.0147639 0.0152527 -0.00504964 -0.00292101 0.000658911
331 33.05 0.0189189 0.00812905 0.0234087 0.0305804 -0.0022889 0.000220382 0.00164795
332 33.15 0.0189189 0.0143997 0.0272682 0.0247137 -0.000845111 6.97375e-06 0.0021054
333 33.25 0.0108108 0.00502528 0.0116606 0.00529217 0.00091206 0.000553982 0.00234412
334 33.35 0.0216216 0.0193156 0.0245359 0.0135995 0.00538571 0.00894789 0.00380393
335 33.45 0.0189189 0.0103107 0.00473871 0.0135012 0.00203533 0.00412813 0.00420391
336 33.55 0.0162162 0.00990319 0.0273314 0.0144666 -0.000737398 0.000956782 0.00153865
337 33.65 0.00810811 0.0115338 0.00468309 0.00723811 -0.00165093 0.000112317 0.00023641
338 33.75 0.0243243 0.0205604 0.0171203 0.0106559 -0.00379028 -0.00209837 -0.000426984
339 33.85 0.00540541 0.000687609 0.00387879 0.00923097 -0.0025602 0.00854877 0.00061085
340 33.95 0.0135135 0.00464884 0.0143872 0.0111625 -0.00248761 0.0171217 0.00185029
341 34.05 0.0135135 0.02156 0.00469404 0.0378406 -0.00286199 0.0190971 0.00170701
342 34.15 0.0162162 0.010287 0.0174031 0.02986 -0.00437093 0.0185232 0.00104319
343 34.25 0.00810811 0.00358859 0.00170192 0.00799383 -0.00288813 0.000447284 -0.00325905
344 34.35 0.0162162 0.0145908 0.00946717 0.00363059 0.00321142 -0.000177806 -0.000533586
345 34.45 0.0135135 0.0107805 0.00450389 0.0130888 0.00531951 0.00203216 0.00107426
346 34.55 0.00540541 0.00104967 0.000605575 0.00259495 0.00534841 0.00297732 0.00153107
347 34.65 0.0162162 0.0354619 0.00335786 0.0113449 0.00349009 0.00148381 0.00239956
348 34.75 0.0135135 0.00529329 0.00551351 0.00846448 0.00421205 -0.00215901 0.00333656
349 34.85 0.0216216 0.010267 0.020499 0.0198286 0.000606891 -0.00355438 0.000236315
350 34.95 0.0108108 0.00343227 0.00666647 0.00827412 -0.000618885 -0.000690051 -0.000593448
351 35.05 0.0027027 0.000664535 0.00499392 3.29475e-06 -0.000606047 -0.000653594 -0.000512065
352 35.15 0.0108108 0.0200873 0.00217834 0.0108988 -0.000559525 0.00139255 -0.000115924
353 35.25 0.00540541 0.00156366 0.000781941 0.00899592 -0.000944149 0.00164335 7.56981e-05
354 35.35 0.0162162 0.0107361 0.0189699 0.00975242 -0.000855582 3.72198e-05 0.000104592
355 35.45 0.00810811 0.00397791 0.00251995 0.0187967 -0.00151576 -0.000539571 -0.000324872
356 35.55 0.0162162 0.0135444 0.0127247 0.0224304 -0.00109384 -0.00158007 -0.000401087
357 35.65 0.00810811 0.00250494 0.00144807 0.00312928 -0.00178655 -0.00251949 -0.00089989
358 35.75 0.0027027 0.00534242 0.000112438 0.000752144 -0.00186732 -0.00121195 -0.00182798
359 35.85 0.0108108 0.00319164 0.0141637 0.0104216 -0.00115645 -0.00120193 -0.00182478
360 35.95 0.0135135 0.00329522 0.00965396 0.00375236 -0.00123908 -0.00128039 -0.00183025
74000 360
1 0.05 0.0157895 0.0181935 0.0284247 0.0137543 -0.00177349 -0.0010446 -0.00156757
2 0.15 0.00789474 0.00458445 0.0113833 0.0033552 -0.00167769 -0.000969165 -0.00151084
3 0.25 0.0236842 0.0184909 0.0299801 0.0256481 -0.00236952 -0.00125918 -0.00209842
4 0.35 0.0105263 0.0142857 0.0060087 0.0131362 -0.0024128 -0.00138231 -0.00214493
5 0.45 0.00789474 0.00555694 0.0011584 0.00413349 -0.00241175 -0.00139066 -0.00214517
6 0.55 0.0131579 0.0122472 0.00424064 0.00833794 -0.00240327 -0.00129284 -0.00213946
7 0.65 0.0105263 0.00498011 0.0329666 0.0121099 -0.00276825 -0.00115599 -0.00221173
8 0.75 0.0131579 0.00672166 0.0222004 0.00649029 -0.00358941 -0.00345124 -0.00236113
9 0.85 0.0184211 0.0266698 0.0122514 0.0155705 -0.00418967 -0.00339732 -0.00177066
10 0.95 0.0105263 0.00134449 0.00474267 0.00976801 -0.00386333 -0.00648567 -0.00182765
11 1.05 0.0131579 0.0189968 0.00360071 0.0111656 -0.0026872 -0.00177495 -0.00184299
12 1.15 0.00789474 5.31336e-05 0.0116278 0.00127842 -0.0027715 -0.00213104 -0.00194104
13 1.25 0.0157895 0.00679967 0.0118442 0.0114016 -0.00270414 -0.00186876 -0.00182661
14 1.35 0.0105263 0.0110515 0.00167763 0.00738917 -0.00215878 -0.00121347 -0.00122974
15 1.45 0.0105263 0.0150729 0.00385304 0.0162702 -0.000755764 -0.000785997 -0.00093759
16 1.55 0.0157895 0.00946969 0.0234459 0.00770668 -0.000648339 -0.000807381 -0.000732101
17 1.65 0.0184211 0.0152037 0.0216787 0.0125 -0.000570299 -0.000759218 -0.000565856
18 1.75 0.00526316 0.00205383 0.00366835 0.00456488 -0.000729456 -0.000662682 -0.00053597
19 1.85 0.0210526 0.00549764 0.00561799 0.0188848 -0.00760899 -0.00206587 -0.00115808
20 1.95 0.00789474 0.0102206 0.00157101 0.0066817 -0.00281647 -0.000599316 -0.000813603
