# Time-averaged data for fix fa
# TimeStep Number-of-rows
# Row c_pA[1] c_pA[2] c_pA[3] c_pA[4] c_pA[5] c_pA[6] c_pA[7] c_pA[8]
0 360
338 33.75 0 0 0 0 -0.00213564 -0.00247574 -0.0103672
339 33.85 0 0 0 0 -0.00209591 -0.00243601 -0.0103737
340 33.95 0.1 0.0246319 0.0731302 0.143854 -0.00236474 -0.00270484 -0.0103854
341 34.05 0 0 0 0 -0.00231318 -0.00265328 -0.0103708
342 34.15 0 0 0 0 -0.00234646 -0.00268656 -0.0103676
343 34.25 0.1 0.0324 0.0303921 0.0815322 -0.0976882 -0.00636342 -0.0113877
344 34.35 0.2 0.101559 0.0491831 0.066818 -0.308505 -0.0365218 -0.00858097
345 34.45 0 0 0 0 -0.000891116 -0.00176762 -0.000867156
346 34.55 0 0 0 0 -0.00088951 -0.00176601 -0.000866668
347 34.65 0 0 0 0 -0.000890754 -0.00176726 -0.000866746
348 34.75 0 0 0 0 -0.000892606 -0.00176911 -0.000866949
349 34.85 0.1 0.0250011 0.0518753 0.0351101 -0.000596779 -0.00088512 -0.000844077
350 34.95 0 0 0 0 -0.000248184 -0.000367722 -0.000820817
351 35.05 0 0 0 0 -0.000275191 -0.000394729 -0.0008164
352 35.15 0 0 0 0 -0.000260871 -0.000380409 -0.000819865
353 35.25 0 0 0 0 -0.000270139 -0.000389678 -0.000816517
354 35.35 0 0 0 0 -0.000264389 -0.000383927 -0.000820334
355 35.45 0 0 0 0 -0.000267794 -0.000387332 -0.000815868
356 35.55 0 0 0 0 -0.000266872 -0.00038641 -0.000820933
357 35.65 0 0 0 0 -0.000265411 -0.000384949 -0.000815894
358 35.75 0 0 0 0 -0.000270202 -0.00038974 -0.000820076
359 35.85 0 0 0 0 -0.000259516 -0.000379055 -0.000816778
360 35.95 0.1 0.0352214 0.106065 3.00381e-05 -0.000702159 -0.0232295 -0.00224036
300 360
1 0.05 0 0 0 0 -0.000641057 -0.0158682 -0.0123509
2 0.15 0 0 0 0 -0.000644912 -0.0158721 -0.0123508
3 0.25 0 0 0 0 -0.000645576 -0.0158727 -0.0123516
4 0.35 0.1 0.0121189 0.0107336 0.000348736 -0.000550119 -0.00235671 -0.0113192
5 0.45 0 0 0 0 -0.00032064 -0.00102169 -0.0111856
6 0.55 0 0 0 0 -0.00033347 -0.00103452 -0.0111869
7 0.65 0 0 0 0 -0.000330593 -0.00103164 -0.0111861
8 0.75 0 0 0 0 -0.000333535 -0.00103458 -0.0111867
9 0.85 0.05 0.0588081 0.00255314 0.182512 -0.000308014 -0.00154244 -0.00222289
10 0.95 0 0 0 0 -0.00022745 -0.00155787 -0.000600439
11 1.05 0 0 0 0 -0.000227131 -0.00155755 -0.000599426
12 1.15 0 0 0 0 -0.000225487 -0.00155591 -0.00060149
13 1.25 0 0 0 0 -0.000228961 -0.00155938 -0.000598634
14 1.35 0 0 0 0 -0.000217188 -0.00154761 -0.00060168
15 1.45 0.05 0.040863 0.0999203 0.0190623 -0.000409224 -0.00163096 -0.00146924
16 1.55 0 0 0 0 -0.000399632 -0.00152241 -0.00224898
17 1.65 0.05 0.0112949 0.0646487 0.000159561 -0.00126221 -0.00171598 -0.0025476
18 1.75 0 0 0 0 -0.0096935 -0.0028803 -0.00569773
19 1.85 0.05 1.61923e-05 0.0423187 0.00122091 -0.0146227 -0.0075528 -0.00578256
20 1.95 0.05 0.00120836 0.00407192 0.00916879 -0.0146301 -0.00755892 -0.00578056
21 2.05 0 0 0 0 -0.00964637 -0.00283317 -0.00570192
22 2.15 0 0 0 0 -0.00962289 -0.00280969 -0.00570187
23 2.25 0 0 0 0 -0.00964001 -0.00282682 -0.0057028
24 2.35 0 0 0 0 -0.00960007 -0.00278688 -0.00570055
25 2.45 0.1 0.0250224 0.0923802 0.0496089 -0.00519272 -0.00316001 -0.00339479
26 2.55 0 0 0 0 -0.00261278 -0.00446934 -0.00273614
27 2.65 0.05 4.96847e-05 0.0364287 0.0321669 -0.00267814 -0.00453469 -0.00274121
28 2.75 0.05 0.0118336 0.00660156 0.0587008 -0.00951962 -0.00426002 -0.00294013
29 2.85 0.05 0.0490948 0.00130689 0.127763 -0.0259943 -0.00345537 -0.00340716
30 2.95 0 0 0 0 -0.0259077 -0.00336884 -0.00339912
31 3.05 0.1 0.0917344 0.016886 0.000206276 -0.0336537 -0.00221321 -0.00664723
32 3.15 0 0 0 0 -0.0147288 -0.000926356 -0.00617578
33 3.25 0 0 0 0 -0.0147268 -0.000924426 -0.00617655
34 3.35 0 0 0 0 -0.0147246 -0.000922171 -0.00617637
35 3.45 0 0 0 0 -0.014727 -0.000924613 -0.00617655
36 3.55 0 0 0 0 -0.0147227 -0.000920333 -0.00617583
37 3.65 0.05 4.8302e-05 0.0398476 0.0356702 -0.0148698 -0.000994864 -0.00620812
38 3.75 0.05 0.0187352 0.00815349 0.0207931 -0.00424979 -0.000414706 -0.00206121
39 3.85 0 0 0 0 -0.000355545 -0.000150492 -0.000546462
40 3.95 0 0 0 0 -0.00035685 -0.000151797 -0.000548093
41 4.05 0 0 0 0 -0.000357706 -0.000152653 -0.000545338
42 4.15 0 0 0 0 -0.000357242 -0.000152189 -0.00054885
43 4.25 0 0 0 0 -0.000357497 -0.000152444 -0.000544674
44 4.35 0 0 0 0 -0.000357773 -0.00015272 -0.000549541
45 4.45 0 0 0 0 -0.00035704 -0.000151987 -0.00054407
46 4.55 0 0 0 0 -0.000358326 -0.000153274 -0.000549894
47 4.65 0 0 0 0 -0.000356833 -0.00015178 -0.000544133
48 4.75 0 0 0 0 -0.000357466 -0.000152413 -0.000548693
49 4.85 0.05 0.0835937 0.0122819 0.236379 -0.000384358 -0.00022062 -0.000570574
50 4.95 0 0 0 0 -0.000205454 -0.000205027 -0.000635636
51 5.05 0 0 0 0 -0.000201454 -0.000201027 -0.000615344
52 5.15 0 0 0 0 -0.000206185 -0.000205758 -0.000635577
53 5.25 0 0 0 0 -0.000199315 -0.000198888 -0.000615253
54 5.35 0 0 0 0 -0.000208583 -0.000208156 -0.000635782
55 5.45 0 0 0 0 -0.00020475 -0.000204324 -0.000617058
56 5.55 0.05 0.0184336 0.0293706 0.00688925 -0.000309709 -0.000334481 -0.000806749
57 5.65 0 0 0 0 -0.000260411 -0.000287627 -0.000801262
58 5.75 0 0 0 0 -0.000269968 -0.000297183 -0.000819227
59 5.85 0 0 0 0 -0.000254098 -0.000281313 -0.00079337
60 5.95 0.05 0.0201672 0.0321115 0.00886399 -0.000370165 -0.000399762 -0.000886732
61 6.05 0 0 0 0 -0.000378517 -0.000419912 -0.0010714
62 6.15 0 0 0 0 -0.000382936 -0.000424332 -0.00107932
63 6.25 0 0 0 0 -0.000369689 -0.000411085 -0.00106406
64 6.35 0.05 0.0264288 0.00291602 0.00143872 -0.000621873 -0.000716962 -0.00290518
65 6.45 0.05 0.0315242 0.000432082 0.00266311 -0.000762378 -0.000852443 -0.00371805
66 6.55 0 0 0 0 -0.00708763 -0.0037447 -0.00589847
67 6.65 0 0 0 0 -0.00709356 -0.00375064 -0.00594831
68 6.75 0 0 0 0 -0.00707521 -0.00373228 -0.00591282
69 6.85 0 0 0 0 -0.00711337 -0.00377045 -0.00596036
70 6.95 0.05 0.0525651 0.0296619 0.0440192 0.0792184 0.0200531 -0.00218558
71 7.05 0 0 0 0 0.082004 0.0208523 -0.00209881
72 7.15 0.05 0.236036 0.0210927 4.26767e-05 0.0394841 0.00795506 -0.00700568
73 7.25 0.1 0.0444144 0.0314474 0.01022 -0.00651747 -0.00599262 -0.0132223
74 7.35 0 0 0 0 -0.0278552 -0.010353 -0.0278767
75 7.45 0 0 0 0 -0.0278899 -0.0103876 -0.0279898
76 7.55 0.05 0.00676631 0.0396573 0.000194895 -0.0290395 -0.0134581 -0.0301894
77 7.65 0.05 0.012791 0.00306348 0.350791 -0.0246978 -0.0187805 -0.0353324
78 7.75 0.15 0.0293375 0.14931 0.108118 -0.0448347 -0.0414486 -0.050626
79 7.85 0 0 0 0 -0.102465 -0.0707187 -0.0684456
80 7.95 0.1 0.153827 0.107772 0.106263 -0.118112 -0.0825898 -0.079785
81 8.05 0.15 0.0368259 0.036193 0.227623 -0.0790022 -0.200294 -0.118796
82 8.15 0.1 0.00754889 0.245649 0.00857358 -0.081829 -0.162781 -0.135216
83 8.25 0.05 0.0242629 0.0370407 0.000903464 -0.10144 -0.16459 -0.183972
84 8.35 0.1 0.0472014 0.0977704 0.0949043 -0.108217 -0.112778 -0.195328
85 8.45 0.15 0.0338503 0.0761583 0.244826 -0.213695 -0.227727 -0.201405
86 8.55 0 0 0 0 -0.237973 -0.13212 -0.217073
87 8.65 0.1 0.0184599 0.0169539 0.018087 -0.186321 -0.107028 -0.0740386
88 8.75 0.2 0.292051 0.124065 0.43477 -0.151532 -0.227846 -0.0506226
89 8.85 0.15 0.0810433 0.306814 0.0269122 -0.154679 -0.268023 -0.0808724
90 8.95 0.05 0.000119859 0.309943 0.0975567 -0.198241 -0.181161 -0.0497599
91 9.05 0.2 0.263945 0.0668811 0.0748339 0.416489 0.0253595 0.0141064
92 9.15 0.35 0.955081 0.514115 0.231331 -0.02202 0.268239 0.18818
93 9.25 0.4 0.242555 0.347075 0.195334 0.0721606 -0.0794246 0.139649
94 9.35 0.15 0.149328 0.0248138 0.171409 -0.305056 -0.498486 0.0883853
95 9.45 0.4 0.24829 0.130421 0.358837 -0.548753 -0.620262 0.0944951
96 9.55 0.4 0.695702 0.531428 0.354128 -0.706057 -0.669511 -0.136092
97 9.65 0.6 0.557163 0.325657 0.460837 -0.566403 0.17107 -0.132487
98 9.75 0.2 0.0974643 0.317818 0.102578 -0.647072 -0.912043 -0.0375208
99 9.85 0.4 0.220353 0.32936 0.417647 -1.03009 -1.18336 -0.155696
100 9.95 0.7 0.679369 0.32424 0.369248 -1.13961 0.0583928 -0.212884
101 10.05 0.35 0.509801 0.186054 0.183106 -0.490639 -0.166693 -0.199872
102 10.15 0.65 0.514573 0.555835 0.309155 -1.13378 -0.371437 -0.107195
103 10.25 0.55 0.341658 0.193123 0.364258 -1.96373 -0.772964 0.115407
104 10.35 0.55 0.686131 0.290076 0.750239 -1.57428 -1.21534 -0.0666478
105 10.45 0.8 0.238296 0.504944 0.362763 -2.30636 -1.22605 0.181942
106 10.55 0.65 0.541012 0.791406 0.426094 0.596978 -1.61985 0.102334
107 10.65 0.7 0.764114 0.199574 0.186318 -1.98784 -1.7275 0.272275
108 10.75 0.7 0.669889 0.532902 0.266795 -1.80591 -1.26809 0.00998197
109 10.85 0.55 0.264584 0.587346 0.450133 -1.05295 -1.13229 0.0455913
110 10.95 0.7 0.899035 0.168146 0.452195 -1.2964 -1.32897 -0.319741
111 11.05 0.5 0.201909 0.226712 0.260427 -1.42089 -2.16664 -0.640714
112 11.15 0.6 0.644081 0.406013 0.436954 -2.09561 -2.41292 -0.636341
113 11.25 1.05 0.667833 0.978658 0.508977 -2.44561 -3.35577 -0.634367
114 11.35 0.7 0.581076 0.540941 0.953618 -1.62223 -2.41685 -0.891976
115 11.45 0.8 0.899599 0.461243 0.419333 -1.07663 -0.402711 -0.782183
116 11.55 0.4 0.0988421 0.357698 0.286218 -0.575713 -0.18141 -0.592667
117 11.65 0.6 0.611552 0.3522 0.497696 0.233681 -0.690801 -0.694258
118 11.75 0.75 0.939295 0.961676 0.373264 1.48682 -0.941895 -0.683498
119 11.85 0.65 0.389289 0.336256 0.836429 1.67083 -1.21344 -0.459381
120 11.95 0.8 0.692999 0.589524 0.862582 0.357085 -0.661216 -0.13097
121 12.05 0.9 0.662599 0.458975 1.08852 0.376564 -1.2319 -0.157415
122 12.15 0.95 0.493844 0.985343 0.582554 -0.815922 0.687195 -0.0506623
123 12.25 0.7 0.829042 0.841795 0.751094 -1.2392 -0.13986 -0.369017
124 12.35 0.2 0.188156 0.122751 0.112172 -0.490434 0.835546 -0.343133
125 12.45 0.95 0.62283 0.674452 0.56852 -0.417706 -0.0161031 -0.467728
126 12.55 0.9 1.011 0.48955 0.436357 -0.610664 -1.40615 -0.91088
127 12.65 0.75 0.813947 0.583755 0.728618 -1.01559 -1.11647 -1.30447
128 12.75 0.85 0.607552 0.599888 0.483763 -1.12569 -1.11081 -1.59968
129 12.85 0.4 0.255984 0.108042 0.331795 -2.01127 -2.08912 -1.90654
130 12.95 0.6 0.621169 0.58302 0.470384 -1.58435 -2.38547 -1.9371
131 13.05 0.7 0.501226 0.372678 0.793504 -2.23934 -2.56584 -1.83814
132 13.15 0.95 0.613582 1.19793 0.480158 -0.718481 -2.35938 -1.57357
133 13.25 0.5 0.412054 0.668493 0.48889 0.0826125 -1.61793 -1.55814
134 13.35 0.85 0.886566 0.721741 0.669539 -2.15051 -1.39708 -1.55754
135 13.45 0.8 0.969449 0.751042 0.814236 -2.40289 -1.07404 -1.15917
136 13.55 0.7 0.793278 0.5277 0.543834 -1.90027 -1.35103 -0.708218
137 13.65 0.75 0.290956 0.799969 0.349984 -1.77122 -0.529603 -0.631384
138 13.75 0.9 0.260964 1.13153 0.424519 -1.12404 0.237952 -0.403359
139 13.85 0.85 0.874215 0.677387 0.662165 0.000998327 -1.44919 -0.0762528
140 13.95 0.35 0.510243 0.155459 0.248398 0.316018 -1.55055 0.0902111
141 14.05 0.7 0.362074 1.00346 0.610619 -0.286706 -0.92737 0.00943384
142 14.15 0.85 0.516125 0.558023 0.666843 -1.06312 0.120953 -0.152392
143 14.25 1.05 1.22424 0.564559 0.976433 -1.60214 -2.60051 0.000299973
144 14.35 0.75 0.65653 1.02544 0.502783 0.0980611 -1.73715 0.359601
145 14.45 0.7 0.408584 0.663274 0.885099 -1.5744 -1.03911 0.213246
146 14.55 0.8 0.663081 0.748138 1.05165 -1.21888 -0.0330691 -0.167273
147 14.65 0.9 0.616403 0.79127 0.998906 -1.50921 -0.233003 -0.0727203
148 14.75 0.6 0.105607 0.451091 0.576381 -2.08479 -1.46363 -0.00892036
149 14.85 0.8 0.499132 1.0274 0.544127 -1.7782 -1.49631 -0.0682171
150 14.95 0.5 0.4576 0.320128 0.459179 -1.82455 -1.94586 -0.111416
151 15.05 0.55 0.341738 0.728695 0.439184 -2.09007 -1.87771 -0.378946
152 15.15 0.95 1.0438 0.486807 0.722554 -1.43002 -1.18511 -0.241435
153 15.25 0.65 0.608718 0.325402 0.508451 -0.992111 -1.15204 0.151674
154 15.35 0.7 0.655999 0.394595 0.547061 -0.894143 -0.124162 0.193036
155 15.45 0.55 0.556268 0.619828 0.474833 -0.655984 0.0591192 0.255081
156 15.55 1.25 0.901978 0.570468 1.59193 -1.09758 0.00795587 0.379515
157 15.65 0.45 0.342711 0.45665 0.200244 -1.37517 -0.67298 0.323038
158 15.75 0.8 0.56328 0.476366 0.449839 -0.659404 0.208561 0.227114
159 15.85 0.7 0.434722 0.662275 0.683305 0.533107 -0.745333 0.28444
160 15.95 0.7 1.39072 0.479925 0.811455 -0.921702 -1.25369 -0.0558339
161 16.05 0.8 0.504037 1.04256 0.898216 -1.7319 -1.47603 -0.360231
162 16.15 0.75 0.271527 0.470011 0.356985 -0.385655 -0.415034 -0.83177
163 16.25 0.55 0.63448 0.696382 0.534035 -0.463767 -1.61176 -0.837758
164 16.35 0.75 0.917241 0.444842 0.674324 -1.27524 -1.56343 -1.29788
165 16.45 0.7 0.728751 0.722167 0.510343 -0.901021 -2.84608 -1.66958
166 16.55 0.75 0.51819 0.571406 0.532807 -1.69072 -2.25646 -1.44655
167 16.65 0.95 1.02623 0.557578 1.3313 0.355393 -1.16934 -0.910617
168 16.75 0.65 0.214635 0.286419 0.517524 -1.19952 1.31303 -0.828254
169 16.85 0.75 0.531651 0.588008 0.450384 -0.0254353 1.09962 -0.78339
170 16.95 0.6 0.301548 0.322286 0.576038 0.520637 -0.928373 -0.830266
171 17.05 0.8 0.855346 0.330728 0.296822 -0.602123 -0.841952 -0.528743
172 17.15 1.05 0.763275 0.537578 0.873377 -1.84438 -1.04962 -0.217418
173 17.25 0.5 0.265276 0.631179 0.469691 -1.36251 -0.853339 -0.676073
174 17.35 0.7 0.507249 0.483304 0.35536 -1.60482 -1.28952 -0.518652
175 17.45 0.65 0.257862 0.454149 0.388679 -2.1608 -1.35363 -0.493806
176 17.55 1.2 0.804727 0.870871 0.681594 -1.90856 -1.85025 -0.298306
177 17.65 0.5 0.346219 0.624181 0.497049 -0.320807 -1.24047 -0.0803603
178 17.75 0.6 0.450725 0.297637 0.75425 -0.842303 -0.157225 -0.223938
179 17.85 0.7 0.293954 0.551863 0.653705 -0.646371 -0.729522 -0.42519
180 17.95 0.8 0.277827 0.818951 0.684631 0.636509 0.953422 -0.69896
181 18.05 1.05 0.297703 0.848495 0.856572 -0.564937 0.263524 -0.777132
182 18.15 0.85 1.029 0.742071 1.19572 -1.05169 -1.50402 -1.00219
183 18.25 0.7 0.432664 0.442576 0.829934 -1.25366 -1.7868 -1.04189
184 18.35 0.6 0.399293 0.467049 0.342034 -0.585924 -1.81403 -0.994829
185 18.45 0.8 0.963825 0.622102 1.16731 -0.591695 -1.19331 -1.01504
186 18.55 0.75 0.529902 0.631195 0.527143 0.619518 -0.439755 -0.948815
187 18.65 0.75 0.746297 0.646379 0.448126 -0.420096 0.33704 -0.747216
188 18.75 0.6 0.67884 0.993083 0.380605 -1.07617 -0.729645 -0.702298
189 18.85 0.65 0.677954 0.349168 0.24176 -0.339948 -0.449871 -0.934053
190 18.95 0.8 0.949517 0.89806 1.11235 -2.50047 -1.45722 -1.38516
191 19.05 0.9 0.57874 1.01531 1.4453 -2.01042 -1.36125 -1.55385
192 19.15 0.85 0.364783 0.786226 0.746967 -2.36487 -1.16384 -1.21646
193 19.25 0.9 0.71889 0.982648 0.403754 -2.42514 -1.51655 -1.23688
194 19.35 0.75 0.900409 1.386 0.277621 -1.58203 -2.43324 -1.54859
195 19.45 0.6 0.570489 0.160282 0.246351 -0.749583 -2.29349 -1.87484
196 19.55 0.55 0.380155 0.720227 0.37776 0.855736 -0.807338 -2.04146
197 19.65 0.75 0.669664 0.69808 0.82077 -1.78544 -1.61439 -1.92261
198 19.75 1.1 1.33187 0.773132 0.991343 -2.42076 -2.45397 -1.63681
199 19.85 0.95 0.832477 0.567816 1.00131 -1.62404 0.0252155 -1.28124
200 19.95 0.25 0.0716043 0.139238 0.353348 -0.489509 -0.105437 -1.1361
201 20.05 1 1.19153 0.570689 0.786926 1.3095 0.609252 -1.25973
202 20.15 0.85 0.77226 0.532186 0.46861 0.00380404 0.0210194 -1.26573
203 20.25 0.8 0.97415 0.9496 0.318585 -0.635201 -1.86741 -0.731553
204 20.35 0.3 0.401996 0.235225 0.146837 -0.592578 -1.26539 -0.631432
205 20.45 0.95 0.993332 0.63058 0.851687 -1.57345 -0.675722 -0.0893048
206 20.55 0.6 0.569571 0.336621 0.29853 -0.832184 -0.182514 -0.167992
207 20.65 1.2 1.2523 1.26046 1.45595 0.813152 0.797548 -0.73732
208 20.75 0.85 0.459076 1.27913 0.970626 -1.16216 -0.349458 -0.683775
209 20.85 0.7 0.74617 0.532883 0.224021 -0.661893 -0.662686 -0.42638
210 20.95 0.45 0.323366 0.200641 0.450533 -0.508823 -0.25751 -0.221744
211 21.05 0.65 0.202356 0.291304 0.615743 -1.08938 0.638883 -0.217393
212 21.15 0.75 0.59002 0.3126 0.604441 -1.76968 0.127287 -0.60227
213 21.25 0.85 0.957432 0.377908 1.1418 -1.7861 -1.20659 -0.83389
214 21.35 0.65 0.440934 0.523241 0.691124 -2.31643 -1.55797 -0.821879
215 21.45 1.15 1.24627 1.06 1.30589 -1.9127 -2.59192 -0.686231
216 21.55 0.65 0.755312 0.449973 0.271015 0.479122 -1.49723 -0.594215
217 21.65 0.55 0.59294 0.579055 0.328543 1.25765 -2.11245 -0.465466
218 21.75 1.25 0.957365 0.772047 0.947248 1.70892 -1.31513 -0.494892
219 21.85 0.65 0.426969 0.427505 0.277161 -1.70936 -1.69402 -0.446388
220 21.95 0.5 0.618005 0.305228 0.199682 -0.956172 -1.7699 -0.353199
221 22.05 0.6 0.451014 0.371218 0.726406 -0.616075 -1.62653 -0.0790734
222 22.15 0.7 0.374671 0.504103 0.287658 0.556997 -0.278792 -0.202697
223 22.25 1.05 0.934192 0.522829 0.580757 -0.800074 -1.7257 -0.264586
224 22.35 0.35 0.21099 0.161221 0.240117 -1.2269 -1.39036 -0.0375219
225 22.45 0.65 0.532135 0.338519 0.497896 -1.41415 -1.1159 -0.199603
226 22.55 0.65 0.624324 0.678581 0.786942 -1.35635 -1.34118 -0.785034
227 22.65 0.95 1.13094 0.940589 1.58727 -2.72238 -1.94891 -0.884397
228 22.75 0.7 0.723031 1.03957 0.52334 -2.76455 -0.519562 -1.34076
229 22.85 0.75 0.526283 0.430811 0.643699 -2.09548 0.110624 -1.04477
230 22.95 0.65 0.328109 0.2977 0.401234 -1.54207 -1.38293 -0.993527
231 23.05 0.6 0.691334 0.292665 0.773252 -1.89896 -1.75466 -1.01841
232 23.15 0.75 0.443345 0.706299 0.424723 -1.00336 -1.68908 -0.636843
233 23.25 0.85 1.0351 1.0056 0.462842 -0.452052 -1.1501 -0.612798
234 23.35 0.85 0.35681 0.652471 0.55739 -2.06913 -2.73089 -0.652815
235 23.45 0.6 0.509838 0.472598 0.62841 -1.54434 -2.32148 -0.400719
236 23.55 0.65 0.595341 0.728517 0.47878 -1.63613 -0.753444 -0.177441
237 23.65 0.45 0.182125 0.373263 0.485836 -2.07167 -1.58294 -0.167272
238 23.75 0.9 0.992319 0.752461 1.11192 -2.04673 -1.81408 -0.522165
239 23.85 0.8 0.555155 0.469709 0.766805 -1.2216 -1.40152 -0.634172
240 23.95 0.65 0.217575 0.678285 0.460232 -1.44209 -0.859436 -0.864274
241 24.05 0.75 0.707347 0.530552 0.721812 -1.22751 -0.921975 -1.06177
242 24.15 0.5 0.661213 0.305084 0.66622 -1.75614 -2.27823 -1.1153
243 24.25 0.75 0.447685 0.553203 0.34779 -1.06165 -1.69677 -0.762784
244 24.35 1.05 1.12202 1.08035 0.710055 -1.37428 -0.47718 -0.879225
245 24.45 0.5 0.240654 0.552325 0.580702 -0.64478 -0.362428 -0.4848
246 24.55 0.55 0.376436 0.162353 1.09036 1.43269 -0.394065 -0.169563
247 24.65 0.85 0.592738 0.890989 0.910105 1.13478 -0.696035 -0.125091
248 24.75 0.9 0.84064 0.680914 1.00073 -0.161958 0.31866 -0.59571
249 24.85 0.6 0.772276 0.171158 0.294475 2.36985 -1.59289 -0.622719
250 24.95 0.6 0.687566 0.518958 0.304192 -1.10719 -1.84182 -0.361435
251 25.05 0.9 0.933268 1.47003 1.0376 -0.225395 -2.05744 -0.309775
252 25.15 0.55 0.543233 0.745083 0.551674 -0.856216 -1.85874 -0.431218
253 25.25 0.65 0.57018 0.369725 0.498746 -1.20108 -1.98863 -0.517303
254 25.35 0.25 0.38099 0.541427 0.289196 -0.609834 -1.00086 -0.863853
255 25.45 0.4 0.162378 0.199656 0.234812 -0.690427 -0.65534 -0.907615
256 25.55 0.8 0.415066 0.587888 0.850262 -0.718645 -0.310859 -0.777083
257 25.65 0.75 0.313164 0.33036 0.568477 -0.660126 -0.622521 -0.580688
258 25.75 0.65 0.548677 0.556405 0.445533 -1.31894 -0.708499 -0.575727
259 25.85 0.5 0.417568 0.34574 0.557759 -1.28986 -0.671617 -0.396364
260 25.95 0.6 0.576104 0.403333 0.347674 -1.06757 -0.573648 -0.350993
261 26.05 0.45 0.449184 0.285668 0.438375 -0.813632 -0.248941 -0.270821
262 26.15 0.4 0.541522 0.212257 0.0981032 -0.0517962 0.607737 -0.104404
263 26.25 0.35 0.282333 0.445421 0.344338 -0.514785 0.150711 -0.0504006
264 26.35 0.35 0.267044 0.209236 0.51304 -0.0911797 0.142154 0.0324566
265 26.45 0.4 0.227759 0.790512 0.331092 -0.393936 -0.712943 0.110132
266 26.55 0.3 0.110976 0.247604 0.524629 -0.324065 -0.529204 0.0350998
267 26.65 0.2 0.153397 0.245699 0.0915555 -0.51123 -0.635889 -0.10412
268 26.75 0.25 0.209852 0.144098 0.477498 -0.484339 -0.412228 -0.0932082
269 26.85 0.25 0.301961 0.474359 0.0874322 -0.19822 -0.174491 -0.0666792
270 26.95 0.1 0.0194201 0.00334192 0.13284 -0.100482 -0.177821 -0.0142837
271 27.05 0.05 0.126714 0.000481049 0.0068927 -0.0876362 -0.178372 -0.0354484
272 27.15 0.05 0.0247667 0.000373255 0.0208048 -0.0781596 -0.259809 -0.134578
273 27.25 0.25 0.600936 0.383158 0.261155 -0.0663514 -0.161624 -0.105467
274 27.35 0.05 0.0102939 0.00178437 0.0542674 -0.190622 -0.117002 -0.139688
275 27.45 0.1 0.000172308 0.000165401 0.0139444 -0.118807 -0.118775 -0.124138
276 27.55 0.15 0.121679 0.0696181 0.0720166 -0.0871707 -0.0894429 -0.100421
277 27.65 0 0 0 0 -0.0625666 -0.0620497 -0.0831899
278 27.75 0.05 0.0982508 0.0165695 0.0200849 -0.0596419 -0.0592113 -0.0771887
279 27.85 0.05 0.0353831 0.016443 0.00445225 -0.0386037 -0.020896 -0.0407624
280 27.95 0.15 0.298846 0.0409387 0.0803049 -0.0259985 -0.00911425 -0.02183
281 28.05 0.1 0.256332 0.0334659 0.033819 -0.00270679 -0.00296103 -0.00417331
282 28.15 0 0 0 0 -0.000691055 -0.000646081 -0.00208436
283 28.25 0 0 0 0 -0.000829414 -0.00078444 -0.00221372
284 28.35 0 0 0 0 -0.000729802 -0.000684829 -0.00210267
285 28.45 0 0 0 0 -0.000804227 -0.000759254 -0.00219777
286 28.55 0 0 0 0 -0.000757314 -0.000712341 -0.00212995
287 28.65 0.05 0.0574603 0.00196062 0.0107417 -0.000781802 -0.000742137 -0.00204376
288 28.75 0 0 0 0 -0.000439546 -0.000411864 -0.00146091
289 28.85 0 0 0 0 -0.000502773 -0.000475091 -0.00156833
290 28.95 0 0 0 0 -0.000463525 -0.000435843 -0.00149251
291 29.05 0 0 0 0 -0.000488754 -0.000461072 -0.00154585
292 29.15 0 0 0 0 -0.000475928 -0.000448245 -0.00151215
293 29.25 0 0 0 0 -0.000480006 -0.000452323 -0.00152612
294 29.35 0 0 0 0 -0.000490092 -0.000462409 -0.00153369
295 29.45 0.05 0.0106863 0.054028 0.00254813 -0.000459786 -0.000432103 -0.00132403
296 29.55 0 0 0 0 -0.000369889 -0.000342206 -0.00124197
297 29.65 0.05 0.0124714 0.0604824 0.00174245 -0.00046545 -0.000489016 -0.0011664
298 29.75 0 0 0 0 -0.000482818 -0.000625963 -0.000957494
299 29.85 0 0 0 0 -0.000482757 -0.000625902 -0.000967359
300 29.95 0 0 0 0 -0.000484925 -0.000628069 -0.000971738
301 30.05 0 0 0 0 -0.000479399 -0.000622544 -0.000959374
302 30.15 0 0 0 0 -0.000483974 -0.000627119 -0.000977581
303 30.25 0.05 0.0893758 0.0274603 0.0068264 -0.000526479 -0.000669221 -0.00094622
304 30.35 0 0 0 0 -0.000460348 -0.000590903 -0.000797868
305 30.45 0 0 0 0 -0.00043715 -0.000567705 -0.00077492
306 30.55 0 0 0 0 -0.000440204 -0.000570759 -0.000789524
307 30.65 0 0 0 0 -0.000439333 -0.000569888 -0.00078389
308 30.75 0.1 0.240711 0.0305745 0.0236845 -0.000780736 -0.000909448 -0.00132693
309 30.85 0 0 0 0 -0.000661235 -0.000789052 -0.00148799
310 30.95 0 0 0 0 -0.000696697 -0.000824514 -0.00153557
311 31.05 0 0 0 0 -0.000681227 -0.000809044 -0.0014997
312 31.15 0 0 0 0 -0.000689588 -0.000817405 -0.00152922
313 31.25 0 0 0 0 -0.000686936 -0.000814753 -0.00150344
314 31.35 0 0 0 0 -0.000676561 -0.000804378 -0.00152868
