# Time-averaged data for fix fa
# TimeStep Number-of-rows
# Row c_pA[1] c_pA[2] c_pA[3] c_pA[4] c_pA[5] c_pA[6] c_pA[7] c_pA[8]
0 360
360 35.95 0.042 0.0156905 0.0383751 0.00800325 -0.000450456 -0.00171153 -0.00127886
10000 360
1 0.05 0.00980392 0.00391523 0.00568469 0.0029281 0.00141907 -0.00169676 0.00104571
2 0.15 0.0137255 0.00888497 0.0053947 0.00602921 0.000921704 -0.00222748 0.000805462
3 0.25 0.0196078 0.0100152 0.00811841 0.00524044 -3.17848e-06 -0.00319867 0.000283523
4 0.35 0.0196078 0.00490873 0.00698999 0.00567935 0.000305857 -0.00315779 0.000393237
5 0.45 0.0156863 0.00673065 0.00617705 0.0228927 0.000513175 -0.00288121 0.000516569
6 0.55 0.0137255 0.0119212 0.00652074 0.0284224 0.000652252 -0.00283569 0.000398737
7 0.65 0.0156863 0.00550392 0.00941126 0.0208249 0.00042747 -0.0029971 0.000360646
8 0.75 0.0176471 0.00461401 0.00986723 0.0119574 -0.000950478 -0.00347924 -0.00230953
9 0.85 0.00980392 0.00183638 0.00678447 0.0100939 -0.00157791 -0.00355357 -0.0031991
10 0.95 0.0176471 0.00449482 0.0187348 0.00318948 -0.00228956 -0.00285652 -0.003257
11 1.05 0.0137255 0.00275348 0.00482524 0.00778117 -0.00273431 -0.00260675 -0.00365537
12 1.15 0.0156863 0.000691448 0.00847587 0.00508228 -0.0019959 -0.00248526 -0.00365748
13 1.25 0.0176471 0.00951508 0.00909721 0.0236025 -0.00202345 -0.00224753 -0.00338291
14 1.35 0.00588235 0.000365931 0.00245048 0.005472 -0.00176891 -0.00209524 -0.00345476
15 1.45 0.0117647 0.00176862 0.0063668 0.00549291 -0.00173593 -0.00203739 -0.00333839
16 1.55 0.0117647 0.00702779 0.00348606 0.0120893 -0.00150091 -0.00194121 -0.00299511
17 1.65 0.0117647 0.00647581 0.00958262 0.00733013 -0.00124324 -0.00125977 -0.00261456
18 1.75 0.0176471 0.00769063 0.0178612 0.0149566 -0.00177317 -0.00207993 -0.00302815
19 1.85 0.0117647 0.000357465 0.0130248 0.00203046 -0.00210869 -0.00265302 -0.00332325
20 1.95 0.00980392 0.00300602 0.00308022 0.00650272 -0.00171809 -0.00218377 -0.00275624
21 2.05 0.0117647 0.00282408 0.0103613 0.00951161 -0.00185641 -0.00217915 -0.00272474
22 2.15 0.00980392 0.00153129 0.00395672 0.00231176 -0.00237465 -0.00175244 -0.00286933
23 2.25 0.00588235 0.00541431 0.00238936 0.0109088 -0.00164312 -0.000703569 -0.00254474
24 2.35 0.00980392 0.00471938 0.00751302 0.00716322 -0.00169546 -0.000695182 -0.0024748
25 2.45 0.0137255 0.00459353 0.00567618 0.0202142 -0.00203404 -0.000669 -0.00227249
26 2.55 0.00784314 0.00111309 0.000713377 0.0141456 -0.00138827 -0.00058613 -0.00210606
27 2.65 0.00588235 5.44369e-06 0.00197923 0.00310587 -0.00127629 -0.000577493 -0.00208397
28 2.75 0.00392157 0.00311866 0.00123383 0.0065375 -0.00128167 -0.000582523 -0.00208635
29 2.85 0.0117647 0.00811603 0.00611704 0.0222959 -0.00174412 -0.000588475 -0.00182181
30 2.95 0.00980392 0.0051252 0.00456651 0.0153938 -0.000202541 0.000490824 -0.00152081
31 3.05 0.0156863 0.00364691 0.00651107 0.0133888 -0.00184873 -8.45612e-05 -0.00109115
32 3.15 0.00392157 0.0027431 0.00375878 0.00285007 -0.00540245 -0.000263013 -0.000654533
33 3.25 0.00588235 8.21375e-05 0.00324349 0.00208231 -0.000748631 -0.000216355 -0.000620628
34 3.35 0.00588235 0.000984276 0.0016674 0.00909625 -0.000739633 -0.000212579 -0.0006241
35 3.45 0.00588235 0.00174623 0.00227019 0.00375892 -0.000309933 -3.06668e-05 0.00075441
36 3.55 0.00392157 0.00173851 0.00247669 0.00231073 0.00100411 0.00051674 0.00506066
37 3.65 0 0 0 0 0.00100946 0.000522851 0.00505952
38 3.75 0.0137255 0.00726534 0.00665616 0.0315562 0.00140048 0.000525336 0.00522473
39 3.85 0.00784314 0.00124153 0.00424223 0.00794159 0.00191334 0.00104842 0.00531679
40 3.95 0 0 0 0 0.00234414 0.00164727 0.0053568
41 4.05 0.00784314 0.005086 0.00610554 0.0171114 0.00157936 0.00113336 0.00528448
42 4.15 0.00784314 0.00293873 0.00460653 0.0136137 0.0093136 0.00101257 0.00515128
43 4.25 0.00980392 0.00389985 0.00450427 0.0128269 0.00151356 0.000334016 0.00509952
44 4.35 0.00784314 0.00814491 0.000941044 0.0146594 -0.000214151 -0.000433703 -0.000641396
45 4.45 0.00588235 0.00340666 0.00144555 0.00164852 -0.000364771 -0.000542551 -0.000742518
46 4.55 0.0117647 0.00825939 0.0201337 0.0113706 -0.000335576 -0.000710561 -0.00080582
47 4.65 0.00980392 0.00430967 0.00389328 0.00955763 -0.000268809 -0.000433943 -0.000574283
48 4.75 0.0117647 0.00904626 0.00592768 0.0034812 0.000709503 0.00293032 0.00278236
49 4.85 0.00784314 0.00597545 0.00298225 0.00823533 0.00139413 0.00523577 0.00441933
50 4.95 0.00196078 1.86162e-05 0.000751565 0.00583807 0.00131779 0.00520206 0.00433833
51 5.05 0.00392157 0.00122684 0.000216423 0.00193719 0.00110227 0.0050673 0.00410624
52 5.15 0.00588235 0.00126482 0.0014721 0.00306038 0.00110182 0.00506508 0.00410855
53 5.25 0.0215686 0.00323205 0.012325 0.0127117 0.00103973 0.00496328 0.00400782
54 5.35 0.0137255 0.00779045 0.00946128 0.0100721 -0.000706057 0.000778547 0.000845001
55 5.45 0.00588235 0.00179814 0.0033015 0.00972494 -0.00115261 -0.000585906 -0.000201354
56 5.55 0.00588235 0.00342129 0.00293198 0.00183324 -0.00104098 -0.000611627 -0.00024854
57 5.65 0.00392157 0.000273528 0.00372278 0.00117549 -0.0010494 -0.00101188 -0.0016544
58 5.75 0.0137255 0.00548424 0.00249403 0.0205753 -0.00113 -0.00104436 -0.00167895
59 5.85 0.0137255 0.00730437 0.00866494 0.0111328 -0.00141885 -0.00134604 -0.00168667
60 5.95 0.0117647 0.00568531 0.00532165 0.0102786 -0.00124206 -0.00136052 -0.00132306
61 6.05 0.00980392 0.00425808 0.00369346 0.00373968 -0.000478027 -0.00118164 0.00105767
62 6.15 0.0156863 0.00767876 0.00728453 0.00597476 -0.000582813 -0.00118564 0.000926686
63 6.25 0.0176471 0.00951922 0.00585892 0.0290328 -0.00195803 -0.00177693 0.000729936
64 6.35 0.0176471 0.0103025 0.00803516 0.0205322 -0.00146152 -0.00138788 -0.000349043
65 6.45 0.00588235 0.00137433 0.00102606 0.00449932 -0.0011788 -0.00110373 -0.000799544
66 6.55 0.00980392 0.0059424 0.00410232 0.00370648 -0.000630551 -0.000144227 -0.000173792
67 6.65 0.00588235 0.00229012 0.001298 0.00428508 0.000875995 0.0033195 0.00109125
68 6.75 0.0235294 0.0134184 0.0114379 0.0210204 0.000464651 0.00291115 0.000627201
69 6.85 0.0117647 0.0116321 0.00204341 0.0052744 6.74102e-05 0.00257396 -0.000567602
70 6.95 0.00392157 0.00158462 0.000174349 0.000329827 -0.0017573 0.00218372 -0.00307959
71 7.05 0.0156863 0.0106188 0.00710243 0.0116186 -0.0022202 0.000810657 -0.00444337
72 7.15 0.0137255 0.00639001 0.00397516 0.012353 -0.00404987 -0.00182661 -0.00570871
73 7.25 0.0294118 0.0300087 0.00879556 0.0215356 0.00245979 -0.00147903 -0.00204411
74 7.35 0.0215686 0.00616185 0.0244897 0.0152276 0.00138315 -0.00656274 -0.00316882
75 7.45 0.0333333 0.0219732 0.0146372 0.0136409 0.00546822 -0.00295094 -0.00459736
76 7.55 0.0254902 0.024123 0.00970488 0.00984882 0.0134099 -0.00392518 -0.00487105
77 7.65 0.0254902 0.00955541 0.0145327 0.0309811 0.00314468 -0.0110565 -0.00916096
78 7.75 0.045098 0.0297892 0.0543372 0.0267868 -0.00660168 -0.0169267 -0.0180557
79 7.85 0.0509804 0.0440576 0.026094 0.0237562 -0.0110953 -0.0255568 -0.0285568
80 7.95 0.0686275 0.0558417 0.038305 0.0548662 -0.0261968 -0.0375855 -0.0397716
81 8.05 0.0588235 0.0362565 0.0488084 0.0346581 -0.0375045 -0.0506509 -0.0529029
82 8.15 0.0705882 0.0489871 0.0378626 0.0500123 -0.0338111 -0.0533394 -0.0535179
83 8.25 0.0627451 0.0511926 0.0336543 0.0669111 -0.0486943 -0.0618199 -0.0588565
84 8.35 0.0627451 0.0806437 0.0465079 0.0578345 -0.0438618 -0.0495437 -0.0619858
85 8.45 0.115686 0.099279 0.0910034 0.0836362 -0.0465575 -0.0986681 -0.0655882
86 8.55 0.145098 0.133373 0.112886 0.126258 -0.0232247 -0.0900661 -0.085009
87 8.65 0.12549 0.069183 0.10926 0.154908 -0.0837495 -0.111408 -0.112262
88 8.75 0.135294 0.0795255 0.0751603 0.111122 -0.118195 -0.108253 -0.130331
89 8.85 0.143137 0.094077 0.0952506 0.0985337 -0.130811 -0.11016 -0.142586
90 8.95 0.178431 0.218603 0.153675 0.115184 -0.170734 -0.142457 -0.172509
91 9.05 0.17451 0.111773 0.169921 0.161629 -0.156674 -0.153851 -0.183717
92 9.15 0.190196 0.17718 0.162094 0.154478 -0.1662 -0.199053 -0.208947
93 9.25 0.245098 0.209117 0.24712 0.181721 -0.275278 -0.31574 -0.234775
94 9.35 0.292157 0.250423 0.228081 0.317047 -0.296201 -0.41329 -0.270629
95 9.45 0.317647 0.275104 0.241374 0.324082 -0.297697 -0.406613 -0.308058
96 9.55 0.288235 0.279365 0.279862 0.235466 -0.186931 -0.388069 -0.341044
97 9.65 0.378431 0.327131 0.311304 0.270111 -0.36785 -0.441992 -0.370128
98 9.75 0.380392 0.325075 0.324971 0.341705 -0.547819 -0.42659 -0.387413
99 9.85 0.468627 0.440347 0.367582 0.39987 -0.644357 -0.600488 -0.422202
100 9.95 0.458824 0.374948 0.347975 0.371998 -0.635268 -0.717087 -0.429936
101 10.05 0.462745 0.442258 0.368598 0.427948 -0.727499 -0.71192 -0.418171
102 10.15 0.447059 0.385827 0.376554 0.310619 -0.691236 -0.787927 -0.412133
103 10.25 0.580392 0.511571 0.480724 0.516332 -0.666175 -0.697663 -0.435947
104 10.35 0.552941 0.478982 0.464016 0.547398 -0.734856 -0.567172 -0.476034
105 10.45 0.54902 0.447842 0.488037 0.476096 -0.6644 -0.661751 -0.452874
106 10.55 0.641176 0.540294 0.552288 0.544866 -0.793968 -0.760809 -0.512373
107 10.65 0.619608 0.5054 0.612551 0.539128 -0.919084 -0.772959 -0.563334
108 10.75 0.603922 0.468429 0.561102 0.458498 -0.9702 -0.708798 -0.61658
109 10.85 0.641176 0.463199 0.494169 0.47612 -0.8847 -0.830714 -0.62365
110 10.95 0.668627 0.624042 0.543882 0.562273 -1.11417 -0.81309 -0.560707
111 11.05 0.698039 0.590565 0.618061 0.586008 -1.0995 -0.919634 -0.542273
112 11.15 0.662745 0.672203 0.488245 0.569117 -1.05495 -0.929718 -0.57045
113 11.25 0.627451 0.601943 0.572653 0.538937 -0.883699 -0.984455 -0.622042
114 11.35 0.680392 0.617554 0.598712 0.505462 -0.980778 -1.01866 -0.681445
115 11.45 0.717647 0.58487 0.548742 0.573529 -0.984496 -0.77886 -0.662997
116 11.55 0.666667 0.5629 0.532396 0.581834 -0.804791 -0.707634 -0.598193
117 11.65 0.717647 0.5422 0.5499 0.637007 -0.794314 -0.84041 -0.599663
118 11.75 0.741176 0.615886 0.700962 0.616594 -0.849443 -0.891104 -0.634388
119 11.85 0.772549 0.657882 0.674997 0.658887 -0.828978 -1.02761 -0.63554
120 11.95 0.719608 0.608378 0.612123 0.500774 -0.91378 -0.869033 -0.655033
121 12.05 0.709804 0.544922 0.585887 0.58808 -1.00066 -1.00989 -0.724828
122 12.15 0.715686 0.591039 0.710817 0.605573 -1.15398 -0.701276 -0.78388
123 12.25 0.707843 0.66352 0.551624 0.551446 -1.44258 -1.07102 -0.814047
124 12.35 0.65098 0.517196 0.528073 0.565151 -0.948188 -0.83968 -0.83307
125 12.45 0.843137 0.686213 0.64564 0.822405 -0.919891 -1.04582 -0.901373
126 12.55 0.762745 0.663164 0.594538 0.632878 -0.874142 -1.40129 -0.898279
127 12.65 0.770588 0.639532 0.661943 0.638975 -0.770673 -1.02282 -0.924575
128 12.75 0.741176 0.62972 0.599707 0.705943 -1.10145 -0.89348 -0.892208
129 12.85 0.678431 0.61309 0.595603 0.564486 -1.02818 -0.685019 -0.806738
130 12.95 0.762745 0.689893 0.631032 0.646901 -1.01115 -0.909851 -0.707569
131 13.05 0.690196 0.613649 0.573574 0.572341 -1.09755 -1.16643 -0.638766
132 13.15 0.717647 0.666188 0.692485 0.589003 -0.666749 -1.08939 -0.598742
133 13.25 0.762745 0.677149 0.712568 0.685106 -0.585427 -0.885696 -0.594249
134 13.35 0.77451 0.615755 0.617131 0.612682 -0.697857 -0.727178 -0.602996
135 13.45 0.790196 0.642833 0.672207 0.674459 -0.864461 -0.636017 -0.637971
136 13.55 0.786275 0.680819 0.680547 0.70915 -0.66506 -0.929436 -0.708453
137 13.65 0.745098 0.712447 0.59083 0.569951 -0.926198 -1.14168 -0.746557
138 13.75 0.74902 0.610057 0.606444 0.565668 -0.488595 -0.724771 -0.74708
139 13.85 0.762745 0.696007 0.70067 0.61679 -0.932065 -0.853538 -0.752474
140 13.95 0.705882 0.593655 0.533215 0.624416 -0.820696 -0.812413 -0.702671
141 14.05 0.731373 0.62515 0.659266 0.611912 -0.537204 -0.617483 -0.705884
142 14.15 0.776471 0.653443 0.652957 0.541972 -0.873064 -0.675142 -0.720751
143 14.25 0.768627 0.682494 0.684927 0.683633 -1.01664 -1.04063 -0.737245
144 14.35 0.831373 0.725554 0.740945 0.621459 -1.09705 -0.838147 -0.723358
145 14.45 0.735294 0.571023 0.673339 0.580363 -0.870522 -0.668265 -0.745384
146 14.55 0.752941 0.622684 0.581157 0.613258 -0.946857 -0.99247 -0.781316
147 14.65 0.766667 0.652873 0.57103 0.63544 -0.771316 -1.00127 -0.774341
148 14.75 0.784314 0.642443 0.650697 0.669127 -0.90971 -0.900592 -0.796076
149 14.85 0.678431 0.497445 0.621414 0.610893 -0.909372 -0.886633 -0.863505
150 14.95 0.713725 0.571157 0.69054 0.580526 -0.906104 -1.05567 -0.910401
151 15.05 0.792157 0.734545 0.772818 0.711103 -0.930058 -0.962772 -0.990459
152 15.15 0.768627 0.623791 0.642551 0.672325 -0.962784 -0.992366 -0.941083
153 15.25 0.8 0.646265 0.662054 0.590898 -1.02974 -1.09858 -0.98829
154 15.35 0.717647 0.678021 0.586911 0.567022 -0.725437 -0.902681 -1.01017
155 15.45 0.768627 0.624285 0.680428 0.687305 -0.778643 -0.904796 -0.992046
156 15.55 0.737255 0.850756 0.598262 0.574399 -0.981304 -0.883918 -0.956464
157 15.65 0.694118 0.622634 0.545458 0.547968 -1.04227 -0.859994 -0.972035
158 15.75 0.756863 0.602332 0.627961 0.684865 -0.77607 -0.867916 -0.92752
159 15.85 0.772549 0.605458 0.664412 0.712453 -0.6394 -0.973796 -0.885052
160 15.95 0.790196 0.676357 0.60775 0.651939 -0.737864 -0.799365 -0.852637
161 16.05 0.788235 0.678306 0.662594 0.65208 -1.03604 -1.08561 -0.869499
162 16.15 0.745098 0.582573 0.622945 0.572409 -0.88109 -1.09828 -0.816673
163 16.25 0.719608 0.644374 0.636473 0.723167 -0.819932 -1.23569 -0.790951
164 16.35 0.778431 0.646834 0.569541 0.733396 -0.963013 -1.03491 -0.783924
165 16.45 0.733333 0.644039 0.593059 0.566959 -0.832846 -0.534256 -0.830425
166 16.55 0.743137 0.623674 0.680998 0.578822 -0.764936 -0.636347 -0.770983
167 16.65 0.684314 0.648975 0.619447 0.569771 -0.829408 -0.993854 -0.72761
168 16.75 0.729412 0.656697 0.628974 0.681652 -1.04161 -0.771804 -0.66098
169 16.85 0.8 0.716955 0.687166 0.645025 -0.671824 -0.706664 -0.692186
170 16.95 0.743137 0.611735 0.710899 0.607003 -0.541463 -0.800065 -0.619796
171 17.05 0.837255 0.677401 0.796418 0.668194 -0.853518 -0.523359 -0.641201
172 17.15 0.739216 0.599862 0.571249 0.607637 -1.00769 -0.857793 -0.65203
173 17.25 0.768627 0.625726 0.615492 0.639798 -0.972596 -0.836015 -0.670121
174 17.35 0.747059 0.574871 0.663642 0.662483 -0.555571 -0.736734 -0.65492
175 17.45 0.701961 0.506675 0.561087 0.562725 -0.753993 -0.671031 -0.673073
176 17.55 0.813725 0.630049 0.726432 0.674814 -0.571042 -0.870514 -0.669796
177 17.65 0.711765 0.647172 0.551611 0.634143 -0.689788 -0.851781 -0.755283
178 17.75 0.764706 0.650926 0.656665 0.645452 -0.631336 -0.699389 -0.824163
179 17.85 0.786275 0.733084 0.664854 0.691048 -0.84026 -0.783507 -0.879161
180 17.95 0.75098 0.697224 0.617525 0.56576 -0.532755 -0.849779 -0.924774
181 18.05 0.805882 0.744895 0.657015 0.664146 -0.8113 -0.98941 -0.973995
182 18.15 0.715686 0.594755 0.723255 0.612387 -0.920514 -1.10558 -1.027
183 18.25 0.709804 0.581972 0.530752 0.610341 -0.863548 -0.947012 -1.09562
184 18.35 0.756863 0.598498 0.684012 0.605506 -0.78794 -1.09843 -1.06173
185 18.45 0.688235 0.607872 0.579476 0.664485 -1.05517 -1.06864 -1.04205
186 18.55 0.758824 0.664728 0.659484 0.610307 -0.907162 -1.16124 -0.998241
187 18.65 0.776471 0.765562 0.614146 0.610002 -1.02762 -0.964436 -0.863482
188 18.75 0.801961 0.718414 0.721 0.725369 -0.953751 -0.931555 -0.77938
189 18.85 0.745098 0.643724 0.58628 0.692 -0.933336 -0.868428 -0.716068
190 18.95 0.823529 0.660832 0.765855 0.70374 -1.18971 -1.2044 -0.722072
191 19.05 0.723529 0.538339 0.615104 0.699146 -0.971545 -0.748008 -0.701383
192 19.15 0.678431 0.570423 0.709982 0.611234 -1.08713 -0.805527 -0.701995
193 19.25 0.745098 0.58906 0.638124 0.60203 -1.00317 -0.664031 -0.709979
194 19.35 0.77451 0.630691 0.629913 0.699112 -0.899686 -0.963872 -0.782913
195 19.45 0.754902 0.678834 0.636954 0.675756 -0.776177 -0.61848 -0.779809
196 19.55 0.727451 0.54929 0.683375 0.599947 -0.711907 -0.745778 -0.841399
197 19.65 0.752941 0.677173 0.64043 0.659662 -0.771805 -0.862928 -0.916727
198 19.75 0.811765 0.7404 0.794072 0.627559 -1.0368 -0.773448 -0.944989
199 19.85 0.729412 0.532036 0.690939 0.649208 -1.36326 -0.870669 -0.980697
200 19.95 0.747059 0.622317 0.633834 0.628656 -0.935257 -0.726333 -0.937697
201 20.05 0.745098 0.693133 0.633738 0.631902 -0.728318 -0.772077 -0.910147
202 20.15 0.796078 0.637853 0.684193 0.681044 -1.09776 -1.13801 -0.919473
203 20.25 0.758824 0.650391 0.651936 0.619024 -0.716528 -1.05944 -0.929514
204 20.35 0.698039 0.494653 0.552659 0.620545 -0.760585 -0.909695 -0.879153
205 20.45 0.778431 0.63798 0.576941 0.728523 -0.889531 -1.05504 -0.784883
206 20.55 0.784314 0.605553 0.576805 0.721153 -0.81655 -0.921017 -0.731696
207 20.65 0.768627 0.690638 0.665177 0.705731 -0.752132 -0.93127 -0.747251
208 20.75 0.782353 0.632709 0.708864 0.626766 -0.725284 -0.657782 -0.695687
209 20.85 0.737255 0.672971 0.636565 0.645688 -0.65671 -0.774048 -0.729534
210 20.95 0.752941 0.75426 0.708187 0.698803 -0.718834 -0.597591 -0.691859
211 21.05 0.731373 0.551619 0.694119 0.605051 -0.792915 -0.667276 -0.71406
212 21.15 0.739216 0.713205 0.611533 0.656676 -0.945602 -0.84366 -0.710862
213 21.25 0.692157 0.57588 0.527973 0.518291 -1.09699 -0.786862 -0.776456
214 21.35 0.776471 0.632238 0.613372 0.639432 -0.76204 -0.808175 -0.788517
215 21.45 0.819608 0.705501 0.68343 0.672904 -1.04113 -0.833529 -0.798905
216 21.55 0.782353 0.612407 0.649143 0.656926 -0.975727 -0.551727 -0.802871
217 21.65 0.727451 0.61125 0.650209 0.553735 -1.13357 -0.641361 -0.839653
218 21.75 0.754902 0.57984 0.701201 0.661977 -1.001 -0.848431 -0.863984
219 21.85 0.747059 0.655086 0.603128 0.54678 -0.662824 -0.718493 -0.848646
220 21.95 0.707843 0.738162 0.555723 0.548861 -0.826039 -0.978279 -0.829556
221 22.05 0.731373 0.579145 0.560801 0.700758 -0.975808 -1.14005 -0.851712
222 22.15 0.74902 0.653927 0.578523 0.66898 -0.628039 -0.611169 -0.847096
223 22.25 0.762745 0.61097 0.602299 0.632218 -0.632573 -0.695725 -0.830656
224 22.35 0.770588 0.666854 0.739414 0.676797 -0.873618 -0.712821 -0.854843
225 22.45 0.817647 0.663008 0.632754 0.716194 -0.886799 -0.836882 -0.858415
226 22.55 0.694118 0.613196 0.607163 0.557632 -0.727411 -0.975536 -0.828605
227 22.65 0.782353 0.652688 0.682098 0.644998 -0.980263 -1.18419 -0.820653
228 22.75 0.684314 0.63427 0.613861 0.557703 -1.01687 -1.08492 -0.800437
229 22.85 0.766667 0.717777 0.749674 0.63555 -0.849336 -0.635749 -0.84879
230 22.95 0.711765 0.577374 0.617389 0.682583 -0.634662 -0.948466 -0.883262
231 23.05 0.754902 0.696205 0.562695 0.598667 -0.668697 -0.788844 -0.914238
232 23.15 0.713725 0.596217 0.704743 0.60404 -0.953937 -1.11833 -0.927944
233 23.25 0.762745 0.71601 0.643287 0.707024 -0.950929 -0.793048 -0.892186
234 23.35 0.786275 0.695321 0.606927 0.725529 -1.02396 -1.35338 -0.910204
235 23.45 0.737255 0.594805 0.606001 0.697258 -0.852998 -1.34587 -0.88595
236 23.55 0.764706 0.650695 0.673399 0.676642 -1.07395 -1.16429 -0.881527
237 23.65 0.696078 0.639048 0.635917 0.65548 -1.1298 -1.00628 -0.838162
238 23.75 0.686275 0.604029 0.631675 0.584252 -1.25294 -1.03957 -0.851922
239 23.85 0.762745 0.66396 0.58233 0.636367 -1.04277 -1.05945 -0.83801
240 23.95 0.743137 0.670061 0.632175 0.71944 -0.739002 -0.829849 -0.790332
241 24.05 0.723529 0.642648 0.605804 0.647816 -0.770539 -0.820909 -0.799745
242 24.15 0.692157 0.611649 0.588293 0.610531 -0.464377 -0.647933 -0.857584
243 24.25 0.747059 0.648446 0.655689 0.750097 -0.964757 -0.649707 -0.872139
244 24.35 0.798039 0.615994 0.680763 0.705526 -0.727396 -0.666423 -0.805409
245 24.45 0.635294 0.509087 0.548002 0.652179 -0.707498 -0.664224 -0.7717
246 24.55 0.729412 0.609909 0.634863 0.618381 -1.08916 -1.15638 -0.758312
247 24.65 0.694118 0.574597 0.564926 0.589257 -0.875811 -0.833113 -0.727063
248 24.75 0.688235 0.548196 0.652125 0.62773 -1.00663 -1.06487 -0.75096
249 24.85 0.75098 0.631513 0.663093 0.701514 -1.17094 -1.01379 -0.767836
250 24.95 0.666667 0.5614 0.460201 0.556196 -1.3153 -1.15939 -0.736479
251 25.05 0.719608 0.607755 0.656595 0.585184 -1.28933 -0.96346 -0.673154
252 25.15 0.639216 0.464401 0.506981 0.544328 -1.02246 -0.79773 -0.619087
253 25.25 0.668627 0.573115 0.540259 0.541365 -1.05237 -0.587793 -0.622364
254 25.35 0.596078 0.527622 0.493861 0.485991 -0.879648 -0.81049 -0.53847
255 25.45 0.633333 0.562298 0.551966 0.539833 -0.836308 -0.935976 -0.492199
256 25.55 0.607843 0.510579 0.541995 0.556746 -0.90348 -0.993269 -0.441349
257 25.65 0.57451 0.428905 0.511668 0.402245 -0.936941 -0.915259 -0.417764
258 25.75 0.564706 0.487709 0.515904 0.49745 -0.789583 -0.775538 -0.451297
259 25.85 0.505882 0.399754 0.378896 0.369383 -0.806642 -0.67584 -0.438
260 25.95 0.535294 0.420309 0.491935 0.410992 -0.712918 -0.798437 -0.42828
261 26.05 0.454902 0.373097 0.348453 0.370496 -0.645956 -0.684744 -0.430967
262 26.15 0.462745 0.434269 0.404232 0.364338 -0.632315 -0.591704 -0.381301
263 26.25 0.368627 0.318113 0.336715 0.311555 -0.523417 -0.559411 -0.316351
264 26.35 0.339216 0.31039 0.327648 0.326936 -0.408586 -0.420766 -0.284178
265 26.45 0.345098 0.311995 0.358969 0.285968 -0.281682 -0.355057 -0.232999
266 26.55 0.278431 0.248632 0.241648 0.214447 -0.210718 -0.247507 -0.208254
267 26.65 0.24902 0.212194 0.171553 0.198025 -0.229703 -0.233415 -0.195338
268 26.75 0.201961 0.1735 0.210264 0.180902 -0.245242 -0.143125 -0.168937
269 26.85 0.186275 0.130876 0.181485 0.169099 -0.226783 -0.074283 -0.15394
270 26.95 0.164706 0.087595 0.120505 0.153512 -0.209621 -0.0263182 -0.130712
271 27.05 0.170588 0.140081 0.117287 0.125233 -0.176698 -0.0632017 -0.107178
272 27.15 0.156863 0.128178 0.109661 0.156383 -0.093292 -0.073708 -0.083249
273 27.25 0.105882 0.114526 0.090361 0.0909747 -0.0882592 -0.0996183 -0.0606712
274 27.35 0.0901961 0.0731005 0.0637647 0.0983733 -0.0723469 -0.0507711 -0.0542597
275 27.45 0.072549 0.0451169 0.0636186 0.0554833 -0.0711349 -0.0506158 -0.0545524
276 27.55 0.0686275 0.074622 0.0396267 0.0639832 -0.0581026 -0.0377246 -0.0434754
277 27.65 0.0588235 0.0753553 0.0702426 0.0408251 -0.0395949 -0.0329116 -0.0323268
278 27.75 0.0529412 0.0527428 0.0468519 0.0348784 -0.0328797 -0.0275013 -0.0274692
279 27.85 0.0411765 0.0318169 0.027376 0.0189953 -0.031013 -0.0281287 -0.030795
